"imouto","妹","younger sister"
"in","員","member"
"in'you","引用","quotation"
"inaka","田舎","hometown"
"inbou","陰謀","plot"
"ine","稲","rice plant"
"inishie","古","antiquity"
"inochi","命","life"
"inori","祈り","prayer"
"inoru","祈る","to pray"
"inryou","飲料","beverage"
"insatsu","印刷","printing"
"inshoku","飲食","food and drink"
"inshou","印象","impression"
"intai","引退","retirement"
"inu","犬","dog (Canis (lupus) familiaris)"
"ippan","一般","general"
"ippanjin","一般人","ordinary person"
"ippou","一方","one (esp. of two)"
"irai","依頼","request"
"irekae","入れ替え","replacement"
"ireru","入れる","to put in"
"iri","入り","entering"
"iro","色","colour"
"iroiro","色々","various"
"ironna","色んな","various"
"iru","入る","to get in"
"iru","居る","to be (of animate objects)"
"iryoku","威力","power"
"iryou","医療","medical care"
"isan","遺産","inheritance"
"iseki","遺跡","historic ruins (remains, relics)"
"isha","医者","(medical) doctor"
"ishi","石","stone"
"ishi","医師","doctor"
"ishi","意志","will"
"ishiki","意識","consciousness"
"ishoku","移植","transplanting (plants, organs, culture, etc.)"
"ishou","衣装","clothing"
"isogashii","忙しい","busy"
"issai","一切","all"
"issei","一斉","simultaneous"
"issho","一緒","together"
"isshoukenmei","一生懸命","very hard"
"isshu","一種","species"
"isshun","一瞬","instant"
"issou","一層","much more"
"isu","椅子","chair"
"ita","板","board"
"itadakeru","頂ける","to be able to receive"
"itadaku","頂く","to receive"
"itai","痛い","painful"
"itai","遺体","corpse"
"itami","痛み","pain"
"itaru","至る","to arrive at (e.g. a decision)"
"itchi","一致","coincidence"
"iten","移転","moving"
"ito","糸","thread"
"ito","意図","intention"
"ittan","一旦","once"
"iu","言う","to say"
"iwa","岩","rock"
"iwakan","違和感","uncomfortable feeling"
"iya","嫌","disagreeable"
"iyoku","意欲","will"
"iyou","異様","bizarre"
"izakaya","居酒屋","izakaya"
"izen","以前","ago"
"izon","依存","dependence"
"izumi","泉","spring"
"jakkan","若干","some"
"jaku","弱","little less than"
"jakuten","弱点","weak point"
"jama","邪魔","hindrance"
"jibun","自分","myself"
"jichitai","自治体","municipality"
"jidai","時代","period"
"jidou","児童","children"
"jidousha","自動車","automobile"
"jidouteki","自動的","automatic"
"jieitai","自衛隊","self-defence force"
"jigen","次元","dimension"
"jigoku","地獄","hell"
"jigyou","事業","project"
"jihan","時半","half past (the hour)"
"jijitsu","事実","fact"
"jijou","事情","circumstances"
"jikai","次回","next time (occasion)"
"jikaku","自覚","self-consciousness"
"jikan","時間","time"
"jiken","事件","event"
"jiki","時期","time"
"jikken","実験","experiment"
"jikkou","実行","execution (e.g. of a plan)"
"jiko","自己","self"
"jiko","事故","accident"
"jikoku","時刻","instant"
"jikou","事項","matter"
"jiku","軸","axis"
"jimaku","字幕","subtitles"
"jiman","自慢","pride"
"jimoto","地元","home area"
"jimu","事務","office work"
"jimusho","事務所","office"
"jin","人","-ian (e.g. Italian)"
"jinin","辞任","resignation (from a position)"
"jinja","神社","Shinto shrine"
"jinkou","人口","population"
"jinkou","人工","artificial"
"jinrui","人類","mankind"
"jinsei","人生","(human) life (i.e. conception to death)"
"jinsoku","迅速","quick"
"jinzai","人材","capable person"
"jirei","事例","example"
"jisan","持参","bringing"
"jisatsu","自殺","suicide"
"jishin","自身","(one's) self"
"jishin","地震","earthquake"
"jishin","自信","self-confidence"
"jisho","辞書","dictionary"
"jishou","自称","self-proclaimed"
"jishuku","自粛","self-restraint"
"jissai","実際","practicality"
"jisseki","実績","achievements"
"jissen","実践","practice"
"jisshi","実施","enforcement"
"jitai","事態","situation"
"jitaku","自宅","one's home"
"jiten","辞典","dictionary"
"jiten","時点","point in time"
"jitensha","自転車","bicycle"
"jitsugen","実現","implementation (e.g. of a system)"
"jitsuha","実は","as a matter of fact"
"jittai","実態","true state"
"jiyuu","自由","freedom"
"jojoni","徐々に","gradually"
"jokyo","除去","removal"
"joou","女王","queen"
"josei","女性","woman"
"joshi","女子","woman"
"jou","状","shape"
"jou","畳","tatami mat (esp. as a measure of room size, either 1.82 sqm or 1.54 sqm)"
"jou","嬢","unmarried woman"
"joubu","丈夫","healthy"
"joudan","冗談","jest"
"jouden","上田","high rice field"
"jouei","上映","screening (a movie)"
"jouhou","情報","information"
"joui","上位","superior (in rank)"
"joujun","上旬","first 10 days of month"
"jouka","浄化","purification"
"jouken","条件","condition"
"jouki","上記","above-mentioned"
"joukyou","状況","state of affairs (around you)"
"joukyuu","上級","advanced level"
"jounetsu","情熱","passion"
"jourei","条例","regulations"
"jousei","情勢","state of things"
"jousha","乗車","boarding (a train, bus, etc.)"
"joushi","上司","(one's) superior"
"joushiki","常識","common sense"
"joushou","上昇","rising"
"joutai","状態","current status"
"jouto","譲渡","transfer"
"jouyaku","条約","treaty"
"jugyou","授業","lesson"
"juken","受験","taking an examination (esp. school and university entrance)"
"juku","塾","coaching school"
"jumyou","寿命","life span"
"jun","純","innocent"
"jun","順","order"
"jun'i","順位","order"
"junban","順番","turn (in line)"
"junbi","準備","preparation"
"junchou","順調","favourable"
"junkan","循環","circulation"
"junsui","純粋","pure"
"jushin","受信","reception (e.g. radio)"
"jushou","受賞","winning (a prize)"
"jutsu","術","art"
"juu","十","ten"
"juu","銃","gun"
"juubun","十分","enough"
"juuden","充電","charging (electrically)"
"juuji","従事","engaging in (work)"
"juujitsu","充実","fullness"
"juumin","住民","inhabitant"
"juunan","柔軟","flexible"
"juurai","従来","up to now"
"juushi","重視","regarding as important"
"juusho","住所","address (e.g. of house)"
"juutai","渋滞","congestion (e.g. traffic)"
"juutaku","住宅","residence"
"juuyou","重要","important"
"juyou","需要","demand"
"ka","可","passable"
"ka","科","department"
"ka","蚊","mosquito"
"ka","課","lesson"
"kabe","壁","wall"
"kabu","株","stock"
"kabuka","株価","stock prices"
"kabunushi","株主","shareholder"
"kabushiki","株式","stock (company)"
"kabushikigaisha","株式会社","public company"
"kachi","価値","value"
"kachi","勝ち","win"
"kachou","課長","section manager"
"kadai","課題","subject"
"kadou","稼働","operation (of machine)"
"kae","替え","change"
"kaeri","帰り","return"
"kaeru","帰る","to return"
"kaesu","返す","to return (something)"
"kafun","花粉","pollen"
"kagaku","科学","science"
"kagami","鏡","mirror"
"kagayaki","輝き","brightness"
"kagayaku","輝く","to shine"
"kage","陰","shade"
"kage","影","shadow"
"kageki","過激","extreme"
"kagen","加減","degree"
"kagetsu","ヶ月","months (period of)"
"kagi","鍵","key"
"kagiri","限り","limit"
"kago","籠","basket (shopping, etc.)"
"kagu","家具","furniture"
"kai","甲斐","effect"
"kai","回","counter for occurrences"
"kai","会","meeting"
"kai","貝","shellfish"
"kai","階","storey"
"kai","買い","buying"
"kaidan","階段","stairs"
"kaidan","会談","conversation"
"kaidou","街道","highway (esp. one existing from the Edo period)"
"kaifuku","回復","restoration"
"kaiga","絵画","painting"
"kaigai","海外","foreign"
"kaigan","海岸","coast"
"kaigi","会議","meeting"
"kaigo","介護","nursing"
"kaigun","海軍","navy"
"kaihatsu","開発","development"
"kaihi","回避","evasion"
"kaijo","解除","cancellation"
"kaijou","会場","assembly hall"
"kaikaku","改革","reform"
"kaikan","会館","meeting hall"
"kaiketsu","解決","settlement"
"kaikin","解禁","lifting a ban"
"kaikyuu","階級","(social) class"
"kaimaku","開幕","raising the curtain"
"kaimono","買い物","shopping"
"kaimu","皆無","nonexistent"
"kainushi","飼い主","shepherd"
"kainyuu","介入","intervention"
"kairo","回路","circuit (electric)"
"kairyou","改良","improvement"
"kaisai","開催","holding (a conference, exhibition, etc.)"
"kaisan","解散","breaking up (e.g. meeting)"
"kaisatsu","改札","examination of tickets"
"kaiseki","解析","analysis"
"kaisen","回線","circuit"
"kaisetsu","解説","explanation"
"kaisha","会社","company"
"kaishaku","解釈","explanation"
"kaishi","開始","start"
"kaishou","解消","cancellation"
"kaisou","階層","class"
"kaitaku","開拓","reclamation (e.g. wasteland)"
"kaiteki","快適","pleasant"
"kaiten","回転","rotation (usu. around something)"
"kaitou","回答","reply"
"kaiwa","会話","conversation"
"kaiyou","海洋","ocean"
"kaizen","改善","betterment"
"kaizoku","海賊","pirate"
"kaizou","改造","remodeling"
"kajou","過剰","excess"
"kakae","抱え","armful"
"kakaeru","抱える","to hold or carry under or in the arms"
"kakaku","価格","price"
"kakari","係","charge"
"kakaru","掛かる","to take (a resource, e.g. time or money)"
"kake","掛け","money owed on an account"
"kake","賭け","bet"
"kaki","下記","the following"
"kaki","柿","kaki"
"kakikomi","書き込み","writing"
"kakkoku","各国","each nation"
"kakkou","格好","shape"
"kako","過去","the past"
"kakoku","過酷","severe"
"kakou","加工","manufacturing"
"kaku","各","each"
"kaku","角","angle"
"kaku","核","stone (of a fruit)"
"kaku","書く","to write"
"kakubunretsu","核分裂","nuclear fission"
"kakuchi","各地","every place"
"kakuchou","拡張","expansion"
"kakudai","拡大","magnification"
"kakudo","角度","angle"
"kakugo","覚悟","resolution"
"kakuheiki","核兵器","nuclear weapon"
"kakuho","確保","securing"
"kakuji","各自","each (person)"
"kakujitsu","確実","certainty"
"kakumei","革命","revolution"
"kakunin","確認","confirmation"
"kakuritsu","確率","probability"
"kakusa","格差","qualitative difference"
"kakusan","拡散","scattering"
"kakushin","革新","reform"
"kakushu","各種","every kind"
"kakusu","隠す","to hide"
"kakutoku","獲得","acquisition"
"kakutou","格闘","hand-to-hand fighting"
"kama","釜","iron pot"
"kamakura","鎌倉","Kamakura (city)"
"kame","亀","tortoise"
"kami","神","god"
"kami","紙","paper"
"kami","髪","hair (on the head)"
"kaminari","雷","lightning"
"kaminoke","髪の毛","hair (head)"
"kamoku","科目","(school) subject"
"kan","缶","can"
"kan","管","pipe"
"kan","観","look"
"kan'i","簡易","simplicity"
"kan'yo","関与","participation"
"kan'yuu","勧誘","invitation"
"kanarazu","必ず","always"
"kanarazushimo","必ずしも","not always"
"kanashii","悲しい","sad"
"kanashimi","悲しみ","sadness"
"kanban","看板","signboard"
"kanbou","官房","government secretariat"
"kanbu","幹部","management"
"kanchigai","勘違い","misunderstanding"
"kandou","感動","being deeply moved emotionally"
"kane","金","money"
"kane","鐘","bell (often a large hanging bell)"
"kangae","考え","thinking"
"kangaekata","考え方","way of thinking"
"kangaeru","考える","to think (about, of)"
"kangai","感慨","deep emotion"
"kangei","歓迎","welcome"
"kangeki","感激","deep emotion"
"kangen","還元","restoration"
"kango","看護","nursing"
"kanja","患者","patient"
"kanji","漢字","Chinese characters"
"kanji","幹事","executive secretary"
"kanji","感じ","feeling"
"kanjin","肝心","essential"
"kanjiru","感じる","to feel"
"kanjou","感情","emotion"
"kankaku","感覚","sense"
"kankaku","間隔","space"
"kankei","関係","relation"
"kanketsu","完結","conclusion"
"kanketsu","簡潔","brevity"
"kankou","刊行","publication"
"kankou","観光","sightseeing"
"kankyaku","観客","audience"
"kankyou","環境","environment"
"kanmuri","冠","traditional cap worn by Shinto clergy and courtiers"
"kanojo","彼女","she"
"kanou","可能","possible"
"kanpai","乾杯","cheers"
"kanpeki","完璧","perfect"
"kanren","関連","relation"
"kanri","管理","control"
"kanryou","完了","completion"
"kanryou","官僚","bureaucrat"
"kansa","監査","inspection"
"kansai","関西","Kansai"
"kansan","換算","conversion (e.g. yen to dollars)"
"kansatsu","観察","observation"
"kansei","完成","complete"
"kansen","感染","infection"
"kansetsu","関節","joint (knee, elbow, etc.)"
"kansha","感謝","thanks"
"kanshi","監視","monitoring"
"kanshin","関心","concern"
"kanshoku","感触","feel (i.e. tactile sensation)"
"kanshou","鑑賞","appreciation (of art, music, poetry, etc.)"
"kansoku","観測","observation"
"kansou","乾燥","dryness"
"kansou","感想","impressions"
"kantan","簡単","simple"
"kanten","観点","point of view"
"kantoku","監督","supervision"
"kanwa","緩和","relief"
"kanzen","完全","perfect"
"kanzou","肝臓","liver"
"kao","顔","face"
"kaori","香り","aroma"
"kara","空","emptiness"
"kara","殻","shell"
"karada","体","body"
"karai","辛い","spicy"
"karami","絡み","linkage"
"karera","彼ら","they"
"kari","仮","temporary"
"kari","狩り","hunting"
"kari","借り","borrowing"
"karini","仮に","supposing"
"kariru","借りる","to borrow"
"karui","軽い","light (i.e. not heavy)"
"karyoku","火力","heating power"
"kasa","傘","umbrella"
"kasai","火災","conflagration"
"kasegi","稼ぎ","earnings"
"kasegu","稼ぐ","to earn (income)"
"kasetsu","仮説","hypothesis"
"kashi","菓子","confectionery"
"kashi","歌詞","song lyrics"
"kashi","貸し","loan"
"kashikoi","賢い","wise"
"kasho","箇所","passage"
"kashu","歌手","singer"
"kasoku","加速","acceleration"
"kasou","仮想","imagination"
"kata","方","direction"
"kata","肩","shoulder"
"kata","型","model"
"katachi","形","form"
"katagata","方々","they (of people)"
"katahou","片方","one side"
"katai","硬い","hard"
"katakori","肩こり","stiff neck"
"katamari","塊","lump"
"katame","固め","hardening"
"katana","刀","(single-edged) sword"
"katasumi","片隅","corner"
"katate","片手","one hand"
"katei","仮定","assumption"
"katei","家庭","home"
"katei","過程","process"
"katsu","且つ","yet"
"katsudou","活動","activity (of a person, organization, animal, volcano, etc.)"
"katsuyaku","活躍","activity (esp. energetic)"
"katsuyou","活用","practical use"
"katte","勝手","one's own convenience"
"kattou","葛藤","conflict"
"kau","買う","to buy"
"kawa","川","river"
"kawa","皮","skin"
"kawa","革","leather"
"kawaii","可愛い","cute"
"kawaru","変わる","to change"
"kawasaki","川崎","Kawasaki (city)"
"kawase","為替","money order"
"kayoubi","火曜日","Tuesday"
"kazari","飾り","decoration"
"kaze","風邪","common cold"
"kaze","風","wind"
"kazei","課税","taxation"
"kazoku","家族","family"
"kazu","数","number"
"ke","毛","hair"
"kega","怪我","injury (to animate object)"
"kei","系","system"
"kei","計","plan"
"kei","軽","light (e.g. vehicle, aircraft, etc.)"
"keiba","競馬","horse racing"
"keibi","警備","defense"
"keiei","経営","management"
"keigen","軽減","abatement"
"keihi","経費","expenses"
"keii","敬意","respect"
"keiji","刑事","(police) detective"
"keijiban","掲示板","bulletin board"
"keika","経過","passage (of time)"
"keikai","軽快","light (of movements)"
"keikai","警戒","vigilance"
"keikaku","計画","plan"
"keikan","警官","police officer"
"keiken","経験","experience"
"keiki","景気","business conditions"
"keiko","稽古","practice"
"keikoku","警告","warning"
"keikou","傾向","tendency"
"keiretsu","系列","series"
"keisai","掲載","publication (e.g. of an article in a newspaper)"
"keisan","計算","calculation"
"keisatsu","警察","police"
"keisei","形成","formation"
"keishiki","形式","form (as opposed to substance)"
"keishou","継承","inheritance"
"keisoku","計測","measuring"
"keitai","形態","form"
"keitai","携帯","something carried (in the hand)"
"keitou","系統","system"
"keiyaku","契約","contract"
"keiyu","経由","going through"
"keizai","経済","economics"
"keizoku","継続","continuation"
"kekka","結果","result"
"kekkan","血管","blood vessel"
"kekkon","結婚","marriage"
"kekkonshiki","結婚式","marriage ceremony"
"kekkou","結構","splendid"
"kekkyoku","結局","after all"
"kemono","獣","beast"
"kemuri","煙","smoke"
"ken","件","matter"
"ken","券","ticket"
"ken","県","prefecture (Japan)"
"ken","兼","cum (e.g. bedroom-cum-study)"
"ken","剣","sword (originally esp. a doubled-edged sword)"
"ken","権","right (to do something)"
"ken'i","権威","authority"
"ken'o","嫌悪","disgust"
"kenban","鍵盤","keyboard (piano, computer, etc.)"
"kenchiku","建築","construction"
"kencho","顕著","remarkable"
"kenen","懸念","worry"
"kengen","権限","power"
"kenkou","健康","health"
"kenkyo","謙虚","modest"
"kenkyuu","研究","study"
"kenkyuusho","研究所","research establishment"
"kenmei","懸命","eager"
"kenmin","県民","citizen of a prefecture"
"kennai","県内","within the prefecture"
"kennai","圏内","(being) within range (radio, commuting, etc.)"
"kenpou","憲法","constitution"
"kenri","権利","right"
"kenryoku","権力","(political) power"
"kensa","検査","inspection (e.g. customs, factory)"
"kensaku","検索","looking up (e.g. a word in a dictionary)"
"kensetsu","建設","construction"
"kenshou","検証","verification"
"kenshutsu","検出","detection"
"kenshuu","研修","training (esp. in-service)"
"kentou","検討","consideration"
"kenzen","健全","healthy"
"kenzou","建造","building"
"kesa","今朝","this morning"
"keshiki","景色","scenery"
"keshou","化粧","make-up"
"kessai","決済","settlement"
"kessaku","傑作","masterpiece"
"kessan","決算","settlement of accounts"
"kesshite","決して","never"
"keta","桁","column"
"ketsuatsu","血圧","blood pressure"
"ketsudan","決断","decision"
"ketsueki","血液","blood"
"ketsuron","結論","conclusion"
"kettei","決定","decision"
"ketten","欠点","fault"
"ki","木","tree"
"ki","気","spirit"
"ki","黄","yellow"
"kiban","基盤","foundation"
"kibishii","厳しい","severe"
"kibo","規模","scale"
"kibou","希望","hope"
"kibun","気分","feeling"
"kichi","基地","base (military, expedition, etc.)"
"kichou","貴重","precious"
"kidou","軌道","orbit"
"kidou","起動","startup"
"kieru","消える","to go out"
"kifu","寄付","contribution"
"kigae","着替え","changing clothes"
"kigaru","気軽","carefree"
"kigen","期限","term"
"kigen","機嫌","humour"
"kigi","木々","(many) trees"
"kigo","季語","seasonal word (in haiku)"
"kigou","記号","symbol"
"kigyou","企業","enterprise"
"kihon","基本","basics"
"kiiro","黄色","yellow"
"kiiroi","黄色い","yellow"
"kiji","記事","article"
"kijun","基準","standard"
"kijutsu","記述","description"
"kikai","機会","chance"
"kikai","機械","machine"
"kikaku","企画","planning"
"kikan","期間","period"
"kikan","機関","engine"
"kikan","帰還","repatriation"
"kiken","危険","danger"
"kiki","危機","crisis"
"kiki","機器","device"
"kikoeru","聞こえる","to be heard"
"kikoku","帰国","return to one's country"
"kikou","気候","climate"
"kikou","機構","mechanism"
"kiku","効く","to be effective"
"kiku","菊","chrysanthemum (Chrysanthemum morifolium)"
"kiku","聞く","to hear"
"kime","決め","agreement"
"kimeru","決める","to decide"
"kimi","君","you"
"kimo","肝","liver"
"kimochi","気持ち","feeling"
"kimyou","奇妙","strange"
"kin","菌","fungus"
"kin'en","禁煙","abstaining from smoking"
"kin'youbi","金曜日","Friday"
"kin'yuu","金融","finance"
"kinchou","緊張","tension"
"kinen","記念","commemoration"
"kingaku","金額","amount of money"
"kinjo","近所","neighbourhood"
"kinkyou","近況","recent state"
"kinkyuu","緊急","urgency"
"kinmu","勤務","service"
"kinniku","筋肉","muscle"
"kinou","昨日","yesterday"
"kinou","機能","function"
"kinpen","近辺","neighbourhood"
"kinrin","近隣","neighbourhood"
"kinsen","金銭","money"
"kinshi","禁止","prohibition"
"kinzoku","金属","metal"
"kioku","記憶","memory"
"kion","気温","air temperature"
"kippu","切符","ticket"
"kirai","嫌い","disliked"
"kire","切れ","piece"
"kirei","綺麗","pretty"
"kiri","切り","end"
"kiri","霧","fog"
"kirikae","切り替え","exchange"
"kiroku","記録","record"
"kiru","着る","to wear (in modern Japanese, from the shoulders down)"
"kisai","記載","mention (in a document)"
"kisei","規制","regulation"
"kisei","帰省","homecoming"
"kiseki","奇跡","miracle"
"kisetsu","季節","season"
"kishi","騎士","knight"
"kishou","起床","rising"
"kishu","機種","type of equipment"
"kiso","基礎","foundation"
"kisoku","規則","rule"
"kison","既存","existing"
"kissa","喫茶","tea drinking"
"kissaten","喫茶店","coffee shop"
"kita","北","north"
"kitachousen","北朝鮮","North Korea"
"kitai","期待","expectation"
"kitaku","帰宅","returning home"
"kitanai","汚い","dirty"
"kitei","規定","stipulation"
"kitsuen","喫煙","smoking"
"kiwamete","極めて","exceedingly"
"kizai","機材","machine parts"
"kizu","傷","wound"
"ko","子","child"
"ko","個","counter for articles"
"kobetsu","個別","particular case"
"kobushi","拳","fist"
"kodai","古代","ancient times"
"kodoku","孤独","solitude"
"kodomo","子供","child"
"koe","声","voice"
"koeru","越える","to cross over"
"kogata","小型","small"
"koi","恋","(romantic) love"
"koi","濃い","deep (colour)"
"koibito","恋人","lover"
"kojin","個人","individual"
"kokka","国家","state"
"kokkyou","国境","national border"
"koko","個々","individual"
"kokoro","心","mind"
"kokoromi","試み","attempt"
"kokorozashi","志","will"
"kokuchi","告知","notice"
"kokufuku","克服","conquest (of a difficulty, illness, handicap, etc.)"
"kokujin","黒人","black person"
"kokumin","国民","people (of a country)"
"kokunai","国内","internal"
"kokusai","国債","national debt"
"kokusai","国際","international"
"kokuseki","国籍","nationality"
"kokyaku","顧客","customer"
"kokyuu","呼吸","breathing"
"koma","駒","piece (in shogi, chess, etc.)"
"komakai","細かい","small"
"komakaku","細かく","minutely"
"komaru","困る","to be troubled"
"komon","顧問","adviser"
"komu","込む","to be crowded"
"komugiko","小麦粉","wheat flour"
"kon'ya","今夜","this evening"
"kona","粉","flour"
"konban","今晩","tonight"
"konbu","昆布","kombu (usu. Saccharina japonica)"
"kondo","今度","this time"
"kongen","根本","root"
"kongetsu","今月","this month"
"kongo","今後","from now on"
"kongou","混合","mixing"
"konkai","今回","now"
"konki","今季","this season"
"konkyo","根拠","basis"
"konnan","困難","difficulty"
"konomi","好み","liking"
"konran","混乱","disorder"
"konshin","懇親","friendship"
"konshuu","今週","this week"
"kontei","根底","root"
"konzatsu","混雑","congestion"
"koori","氷","ice"
"koro","頃","(approximate) time"
"koromo","衣","clothes"
"koroshi","殺し","murder"
"korosu","殺す","to kill"
"kosei","個性","individuality"
"koshi","腰","back"
"koshou","故障","breakdown"
"kosodate","子育て","child rearing"
"kotae","答え","answer"
"kotaeru","答える","to answer"
"kotei","固定","fixing (in place)"
"koten","古典","classic (work, esp. book)"
"koto","事","thing"
"kotoba","言葉","language"
"kotogara","事柄","matter"
"kotonaru","異なる","to differ"
"kotoshi","今年","this year"
"kou","稿","manuscript"
"koubai","購買","procurement"
"koube","神戸","Kobe (city)"
"koubou","工房","workshop"
"koucha","紅茶","black tea"
"kouchiku","構築","construction"
"kouchou","校長","principal"
"koudoku","購読","paid subscription (e.g. magazine)"
"koudou","行動","action"
"kouen","公園","(public) park"
"kouen","公演","public performance"
"kouen","講演","lecture"
"koufuku","幸福","happiness"
"koufun","興奮","excitement"
"kougai","郊外","suburb"
"kougaku","高額","large sum (money)"
"kougeki","攻撃","attack"
"kougi","抗議","protest"
"kougi","講義","lecture"
"kouhai","後輩","junior (at work, school, etc.)"
"kouhan","後半","second half"
"kouhan'i","広範囲","extensive"
"kouho","候補","candidate"
"kouhyou","好評","favorable reception"
"koui","行為","act"
"kouji","工事","construction work"
"koujo","控除","subtraction"
"koujou","工場","factory"
"koujou","向上","elevation"
"koujousen","甲状腺","thyroid gland"
"kouka","高価","highly priced"
"kouka","効果","effect"
"koukai","公開","opening to the public"
"koukai","後悔","regret"
"koukan","交換","exchange"
"koukei","光景","scene"
"koukei","後継","succession"
"kouken","貢献","contribution (furthering a goal or cause)"
"koukoku","広告","advertisement"
"koukousei","高校生","senior high school student"
"koukuu","航空","aviation"
"koukyou","公共","public"
"koukyuu","高級","high class"
"koumoku","項目","item"
"kounyuu","購入","purchase"
"kourei","恒例","established practice"
"kourei","高齢","advanced age"
"kouritsu","効率","efficiency"
"kouryaku","攻略","capture (of enemy territory)"
"kouryo","考慮","consideration"
"kouryuu","交流","(cultural) exchange"
"kousaten","交差点","crossing"
"kousatsu","考察","consideration"
"kousei","構成","organization"
"kousei","厚生","welfare"
"koushi","講師","lecturer"
"koushiki","公式","formal"
"koushin","更新","renewal"
"koushou","交渉","negotiations"
"koushuu","講習","short course"
"koushuu","公衆","the public"
"kousoku","拘束","restriction"
"kousoku","高速","high-speed"
"kousui","香水","perfume"
"koutai","交代","alternation"
"koutei","肯定","affirmation"
"koutei","工程","process"
"koutou","高等","high class"
"koutsuu","交通","traffic"
"kouun","幸運","good luck"
"kouyou","紅葉","autumn colours"
"kouza","口座","account (e.g. bank)"
"kouza","講座","academic teaching unit"
"kouzou","構造","structure"
"kouzu","構図","composition"
"kouzui","洪水","flood"
"kowai","怖い","scary"
"koyomi","暦","calendar"
"koyou","雇用","employment (long term)"
"koyuu","固有","characteristic"
"ku","区","ward"
"ku","句","section (i.e. of text)"
"kubetsu","区別","distinction"
"kubi","首","neck"
"kuchi","口","mouth"
"kuchibiru","唇","lips"
"kudamono","果物","fruit"
"kudasai","下さい","please give me"
"kudou","駆動","driving force"
"kufuu","工夫","scheme"
"kugatsu","９月","September"
"kuiki","区域","limits"
"kukaku","区画","division"
"kuki","茎","stalk"
"kuma","熊","bear (any mammal of family Ursidae)"
"kumi","組","set (of items)"
"kumiawase","組み合わせ","combination"
"kumo","雲","cloud"
"kumori","曇り","cloudiness"
"kuni","国","country"
"kunou","苦悩","(mental) agony"
"kunren","訓練","training"
"kura","蔵","warehouse"
"kurabe","比べ","contest"
"kuraberu","比べる","to compare"
"kurai","位","throne"
"kurai","暗い","dark"
"kurashi","暮らし","life"
"kurasu","暮らす","to live"
"kurayami","暗闇","darkness"
"kure","暮れ","sunset"
"kurenai","紅","deep red"
"kurikaeshi","繰り返し","repetition"
"kurikaesu","繰り返す","to repeat"
"kuro","黒","black"
"kuroi","黒い","black"
"kurou","苦労","trouble"
"kuru","来る","to come (spatially or temporally)"
"kuruma","車","car"
"kurushii","苦しい","painful"
"kurushimi","苦しみ","pain"
"kusa","草","grass"
"kusai","臭い","stinking"
"kuse","癖","habit (often a bad habit, i.e. vice)"
"kushi","駆使","free use"
"kushuu","句集","collection of haiku poems"
"kusuri","薬","medicine"
"kutsu","靴","shoe"
"kutsushita","靴下","socks"
"kutsuu","苦痛","pain"
"kuufuku","空腹","empty stomach"
"kuukan","空間","space"
"kuuki","空気","air"
"kuukou","空港","airport"
"kuwashii","詳しい","detailed"
"kuyashii","悔しい","vexing"
"kuzure","崩れ","crumbling"
"kyakkan","客観","objectivity"
"kyaku","客","guest"
"kyakuhon","脚本","script"
"kyakuseki","客席","guest seating (e.g. theater, stadium)"
"kyodai","巨大","huge"
"kyohi","拒否","refusal"
"kyojin","巨人","giant"
"kyojuu","居住","residence"
"kyoka","許可","permission"
"kyoku","曲","composition"
"kyoku","局","bureau"
"kyokuchou","局長","bureau director"
"kyokumen","局面","position in a game of go or shogi"
"kyokutan","極端","extreme"
"kyonen","去年","last year"
"kyori","距離","distance"
"kyoten","拠点","position"
"kyou","今日","today"
"kyou","京","imperial capital (esp. Kyoto)"
"kyou","経","sutra"
"kyoudai","兄弟","siblings"
"kyoudou","共同","doing together (as equals)"
"kyoufu","恐怖","fear"
"kyougi","競技","game"
"kyougi","協議","conference"
"kyougou","競合","contention"
"kyoui","脅威","threat"
"kyouiku","教育","education"
"kyouju","享受","reception"
"kyouju","教授","professor"
"kyouka","強化","strengthening"
"kyoukai","協会","association"
"kyoukai","境界","boundary"
"kyoukan","共感","sympathy"
"kyoukasho","教科書","textbook"
"kyouki","狂気","madness"
"kyoukun","教訓","lesson"
"kyoukyuu","供給","supply"
"kyoumei","共鳴","resonance"
"kyoumi","興味","interest (in something)"
"kyoumibukai","興味深い","very interesting"
"kyouretsu","強烈","strong"
"kyouryoku","協力","cooperation"
"kyouryoku","強力","powerful"
"kyousei","強制","compulsion"
"kyoushi","教師","teacher (classroom)"
"kyoushitsu","教室","classroom"
"kyousou","競争","competition"
"kyoutei","協定","arrangement"
"kyouto","京都","Kyoto (city)"
"kyoutsuu","共通","common"
"kyouwa","共和","republican"
"kyouyuu","共有","joint ownership"
"kyoyou","許容","permission"
"kyuu","九","nine"
"kyuu","旧","ex-"
"kyuu","急","sudden"
"kyuu","級","class (e.g. school)"
"kyuu","球","sphere"
"kyuuen","救援","relief"
"kyuugeki","急激","sudden"
"kyuujitsu","休日","holiday"
"kyuujo","救助","relief"
"kyuuka","休暇","holiday"
"kyuukei","休憩","rest"
"kyuuketsuki","吸血鬼","vampire"
"kyuukyo","急遽","hurriedly"
"kyuukyoku","究極","ultimate"
"kyuukyuu","救急","first-aid"
"kyuuryou","給料","salary"
"kyuusai","救済","relief"
"kyuushuu","九州","Kyushu (southernmost of the four main islands of Japan)"
"kyuushuu","吸収","absorption"
"kyuusoku","急速","rapid (e.g. progress)"
