"研","ken to-gu","ken: 間犬件見券肩建県倹兼剣拳軒健険圏堅検嫌献絹遣権憲賢謙鍵繭顕験懸"
"県","ken","ken: 間犬件見券肩建研倹兼剣拳軒健険圏堅検嫌献絹遣権憲賢謙鍵繭顕験懸"
"倹","ken","ken: 間犬件見券肩建研県兼剣拳軒健険圏堅検嫌献絹遣権憲賢謙鍵繭顕験懸"
"兼","ken ka-neru","ken: 間犬件見券肩建研県倹剣拳軒健険圏堅検嫌献絹遣権憲賢謙鍵繭顕験懸"
"剣","ken tsurugi","ken: 間犬件見券肩建研県倹兼拳軒健険圏堅検嫌献絹遣権憲賢謙鍵繭顕験懸"
"拳","ken kobushi","ken: 間犬件見券肩建研県倹兼剣軒健険圏堅検嫌献絹遣権憲賢謙鍵繭顕験懸"
"軒","ken noki","ken: 間犬件見券肩建研県倹兼剣拳健険圏堅検嫌献絹遣権憲賢謙鍵繭顕験懸"
"健","ken suko-yaka","ken: 間犬件見券肩建研県倹兼剣拳軒険圏堅検嫌献絹遣権憲賢謙鍵繭顕験懸"
"険","ken kewa-shii","ken: 間犬件見券肩建研県倹兼剣拳軒健圏堅検嫌献絹遣権憲賢謙鍵繭顕験懸"
"圏","ken","ken: 間犬件見券肩建研県倹兼剣拳軒健険堅検嫌献絹遣権憲賢謙鍵繭顕験懸"
"堅","ken kata-i","ken: 間犬件見券肩建研県倹兼剣拳軒健険圏検嫌献絹遣権憲賢謙鍵繭顕験懸, kata-i: 固硬難"
"検","ken","ken: 間犬件見券肩建研県倹兼剣拳軒健険圏堅嫌献絹遣権憲賢謙鍵繭顕験懸"
"嫌","ken kira-u iya","ken: 間犬件見券肩建研県倹兼剣拳軒健険圏堅検献絹遣権憲賢謙鍵繭顕験懸"
"献","ken","ken: 間犬件見券肩建研県倹兼剣拳軒健険圏堅検嫌絹遣権憲賢謙鍵繭顕験懸"
"絹","ken kinu","ken: 間犬件見券肩建研県倹兼剣拳軒健険圏堅検嫌献遣権憲賢謙鍵繭顕験懸"
"遣","ken tsuka-u tsuka-wasu","ken: 間犬件見券肩建研県倹兼剣拳軒健険圏堅検嫌献絹権憲賢謙鍵繭顕験懸, tsuka-u: 使"
"権","ken","ken: 間犬件見券肩建研県倹兼剣拳軒健険圏堅検嫌献絹遣憲賢謙鍵繭顕験懸"
"憲","ken","ken: 間犬件見券肩建研県倹兼剣拳軒健険圏堅検嫌献絹遣権賢謙鍵繭顕験懸"
"賢","ken kashiko-i","ken: 間犬件見券肩建研県倹兼剣拳軒健険圏堅検嫌献絹遣権憲謙鍵繭顕験懸"
"謙","ken","ken: 間犬件見券肩建研県倹兼剣拳軒健険圏堅検嫌献絹遣権憲賢鍵繭顕験懸"
"鍵","ken kagi","ken: 間犬件見券肩建研県倹兼剣拳軒健険圏堅検嫌献絹遣権憲賢謙繭顕験懸"
"繭","ken mayu","ken: 間犬件見券肩建研県倹兼剣拳軒健険圏堅検嫌献絹遣権憲賢謙鍵顕験懸, mayu: 眉"
"顕","ken","ken: 間犬件見券肩建研県倹兼剣拳軒健険圏堅検嫌献絹遣権憲賢謙鍵繭験懸"
"験","ken","ken: 間犬件見券肩建研県倹兼剣拳軒健険圏堅検嫌献絹遣権憲賢謙鍵繭顕懸"
"懸","ken ka-keru ka-karu","ken: 間犬件見券肩建研県倹兼剣拳軒健険圏堅検嫌献絹遣権憲賢謙鍵繭顕験, ka-keru: 架掛駆欠賭, ka-karu: 架掛"
"元","gen gan moto","gen: 幻玄言弦限原現舷減源厳, gan: 丸含岸岩玩眼頑顔願, moto: 下基本"
"幻","gen maboroshi","gen: 元玄言弦限原現舷減源厳"
"玄","gen","gen: 元幻言弦限原現舷減源厳"
"言","gen gon i-u koto","gen: 元幻玄弦限原現舷減源厳, koto: 異琴事殊"
"弦","gen tsuru","gen: 元幻玄言限原現舷減源厳, tsuru: 鶴"
"限","gen kagi-ru","gen: 元幻玄言弦原現舷減源厳"
"原","gen hara","gen: 元幻玄言弦限現舷減源厳, hara: 腹"
"現","gen arawa-reru arawa-su","gen: 元幻玄言弦限原舷減源厳, arawa-reru: 表, arawa-su: 著表"
"舷","gen","gen: 元幻玄言弦限原現減源厳"
"減","gen he-ru he-rasu","gen: 元幻玄言弦限原現舷源厳, he-ru: 経"
"源","gen minamoto","gen: 元幻玄言弦限原現舷減厳"
"厳","gen ogoso-ka kibi-shii","gen: 元幻玄言弦限原現舷減源"
"己","ko ki onore","ko: 去拠戸古呼固股虎孤弧故枯個庫湖雇誇鼓錮顧子小粉, ki: 企伎危机気岐希忌汽奇祈季紀軌既記起飢鬼帰基寄規亀喜幾揮期棋貴棄毀旗器畿輝機騎黄生木"
"戸","ko to","ko: 去拠己古呼固股虎孤弧故枯個庫湖雇誇鼓錮顧子小粉, to: 十図斗吐妬徒途都渡塗賭土登"
"古","ko furu-i furu-su","ko: 去拠己戸呼固股虎孤弧故枯個庫湖雇誇鼓錮顧子小粉"
"呼","ko yo-bu","ko: 去拠己戸古固股虎孤弧故枯個庫湖雇誇鼓錮顧子小粉"
"固","ko kata-meru kata-maru kata-i","ko: 去拠己戸古呼股虎孤弧故枯個庫湖雇誇鼓錮顧子小粉, kata-i: 堅硬難"
"股","ko mata","ko: 去拠己戸古呼固虎孤弧故枯個庫湖雇誇鼓錮顧子小粉, mata: 又"
"虎","ko tora","ko: 去拠己戸古呼固股孤弧故枯個庫湖雇誇鼓錮顧子小粉"
"孤","ko","ko: 去拠己戸古呼固股虎弧故枯個庫湖雇誇鼓錮顧子小粉"
"弧","ko","ko: 去拠己戸古呼固股虎孤故枯個庫湖雇誇鼓錮顧子小粉"
"故","ko yue","ko: 去拠己戸古呼固股虎孤弧枯個庫湖雇誇鼓錮顧子小粉"
"枯","ko ka-reru ka-rasu","ko: 去拠己戸古呼固股虎孤弧故個庫湖雇誇鼓錮顧子小粉"
"個","ko","ko: 去拠己戸古呼固股虎孤弧故枯庫湖雇誇鼓錮顧子小粉"
"庫","ko","ko: 去拠己戸古呼固股虎孤弧故枯個湖雇誇鼓錮顧子小粉"
"湖","ko mizūmi","ko: 去拠己戸古呼固股虎孤弧故枯個庫雇誇鼓錮顧子小粉"
"雇","ko yato-u","ko: 去拠己戸古呼固股虎孤弧故枯個庫湖誇鼓錮顧子小粉"
"誇","ko hoko-ru","ko: 去拠己戸古呼固股虎孤弧故枯個庫湖雇鼓錮顧子小粉"
"鼓","ko tsuzumi","ko: 去拠己戸古呼固股虎孤弧故枯個庫湖雇誇錮顧子小粉"
"錮","ko","ko: 去拠己戸古呼固股虎孤弧故枯個庫湖雇誇鼓顧子小粉"
"顧","ko kaeri-miru","ko: 去拠己戸古呼固股虎孤弧故枯個庫湖雇誇鼓錮子小粉, kaeri-miru: 省"
"五","go itsu itsu-tsu","go: 御互午呉後娯悟碁語誤護, itsu: 一逸"
"互","go taga-i","go: 御五午呉後娯悟碁語誤護"
"午","go","go: 御五互呉後娯悟碁語誤護"
"呉","go","go: 御五互午後娯悟碁語誤護"
"後","go kō nochi ushi-ro ato oku-reru","go: 御五互午呉娯悟碁語誤護, kō: 口工公勾孔功巧広甲交光向后好江考行坑孝抗攻更効幸拘肯侯厚恒洪皇紅荒郊香候校耕航貢降高康控梗黄喉慌港硬絞項溝鉱構綱酵稿興衡鋼講購, ato: 痕跡, oku-reru: 遅"
"娯","go","go: 御五互午呉後悟碁語誤護"
"悟","go sato-ru","go: 御五互午呉後娯碁語誤護"
"碁","go","go: 御五互午呉後娯悟語誤護"
"語","go kata-ru kata-rau","go: 御五互午呉後娯悟碁誤護"
"誤","go ayama-ru","go: 御五互午呉後娯悟碁語護, ayama-ru: 謝"
"護","go","go: 御五互午呉後娯悟碁語誤"
"口","kō ku kuchi","kō: 後工公勾孔功巧広甲交光向后好江考行坑孝抗攻更効幸拘肯侯厚恒洪皇紅荒郊香候校耕航貢降高康控梗黄喉慌港硬絞項溝鉱構綱酵稿興衡鋼講購, ku: 九区句苦駆工"
"工","kō ku","kō: 後口公勾孔功巧広甲交光向后好江考行坑孝抗攻更効幸拘肯侯厚恒洪皇紅荒郊香候校耕航貢降高康控梗黄喉慌港硬絞項溝鉱構綱酵稿興衡鋼講購, ku: 九区句苦駆口"
"公","kō ooyake","kō: 後口工勾孔功巧広甲交光向后好江考行坑孝抗攻更効幸拘肯侯厚恒洪皇紅荒郊香候校耕航貢降高康控梗黄喉慌港硬絞項溝鉱構綱酵稿興衡鋼講購"
"勾","kō","kō: 後口工公孔功巧広甲交光向后好江考行坑孝抗攻更効幸拘肯侯厚恒洪皇紅荒郊香候校耕航貢降高康控梗黄喉慌港硬絞項溝鉱構綱酵稿興衡鋼講購"
"孔","kō","kō: 後口工公勾功巧広甲交光向后好江考行坑孝抗攻更効幸拘肯侯厚恒洪皇紅荒郊香候校耕航貢降高康控梗黄喉慌港硬絞項溝鉱構綱酵稿興衡鋼講購"
"功","kō","kō: 後口工公勾孔巧広甲交光向后好江考行坑孝抗攻更効幸拘肯侯厚恒洪皇紅荒郊香候校耕航貢降高康控梗黄喉慌港硬絞項溝鉱構綱酵稿興衡鋼講購"
"巧","kō taku-mi","kō: 後口工公勾孔功広甲交光向后好江考行坑孝抗攻更効幸拘肯侯厚恒洪皇紅荒郊香候校耕航貢降高康控梗黄喉慌港硬絞項溝鉱構綱酵稿興衡鋼講購"
"広","kō hiro-i hiro-maru hiro-meru hiro-garu hiro-geru","kō: 後口工公勾孔功巧甲交光向后好江考行坑孝抗攻更効幸拘肯侯厚恒洪皇紅荒郊香候校耕航貢降高康控梗黄喉慌港硬絞項溝鉱構綱酵稿興衡鋼講購"
"甲","kō kan","kō: 後口工公勾孔功巧広交光向后好江考行坑孝抗攻更効幸拘肯侯厚恒洪皇紅荒郊香候校耕航貢降高康控梗黄喉慌港硬絞項溝鉱構綱酵稿興衡鋼講購, kan: 干刊甘汗缶完肝官冠巻看陥乾勘患貫寒喚堪換敢棺款間閑勧寛幹感漢慣管関歓監緩憾還館環簡観韓艦鑑"
"交","kō maji-waru maji-eru ma-jiru ma-zaru ma-zeru ka-u ka-wasu","kō: 後口工公勾孔功巧広甲光向后好江考行坑孝抗攻更効幸拘肯侯厚恒洪皇紅荒郊香候校耕航貢降高康控梗黄喉慌港硬絞項溝鉱構綱酵稿興衡鋼講購, ma-jiru: 混, ma-zaru: 混, ma-zeru: 混, ka-u: 飼買"
"光","kō hika-ru hikari","kō: 後口工公勾孔功巧広甲交向后好江考行坑孝抗攻更効幸拘肯侯厚恒洪皇紅荒郊香候校耕航貢降高康控梗黄喉慌港硬絞項溝鉱構綱酵稿興衡鋼講購"
"向","kō mu-ku mu-keru mu-kau mu-kō","kō: 後口工公勾孔功巧広甲交光后好江考行坑孝抗攻更効幸拘肯侯厚恒洪皇紅荒郊香候校耕航貢降高康控梗黄喉慌港硬絞項溝鉱構綱酵稿興衡鋼講購"
"后","kō","kō: 後口工公勾孔功巧広甲交光向好江考行坑孝抗攻更効幸拘肯侯厚恒洪皇紅荒郊香候校耕航貢降高康控梗黄喉慌港硬絞項溝鉱構綱酵稿興衡鋼講購"
"好","kō kono-mu su-ku","kō: 後口工公勾孔功巧広甲交光向后江考行坑孝抗攻更効幸拘肯侯厚恒洪皇紅荒郊香候校耕航貢降高康控梗黄喉慌港硬絞項溝鉱構綱酵稿興衡鋼講購, su-ku: 透"
"江","kō e","kō: 後口工公勾孔功巧広甲交光向后好考行坑孝抗攻更効幸拘肯侯厚恒洪皇紅荒郊香候校耕航貢降高康控梗黄喉慌港硬絞項溝鉱構綱酵稿興衡鋼講購, e: 会絵恵餌重柄"
"考","kō kanga-eru","kō: 後口工公勾孔功巧広甲交光向后好江行坑孝抗攻更効幸拘肯侯厚恒洪皇紅荒郊香候校耕航貢降高康控梗黄喉慌港硬絞項溝鉱構綱酵稿興衡鋼講購"
"行","kō gyō i-ku yu-ku okona-u","kō: 後口工公勾孔功巧広甲交光向后好江考坑孝抗攻更効幸拘肯侯厚恒洪皇紅荒郊香候校耕航貢降高康控梗黄喉慌港硬絞項溝鉱構綱酵稿興衡鋼講購, gyō: 仰暁業凝形, i-ku: 逝, yu-ku: 逝"
"坑","kō","kō: 後口工公勾孔功巧広甲交光向后好江考行孝抗攻更効幸拘肯侯厚恒洪皇紅荒郊香候校耕航貢降高康控梗黄喉慌港硬絞項溝鉱構綱酵稿興衡鋼講購"
"孝","kō","kō: 後口工公勾孔功巧広甲交光向后好江考行坑抗攻更効幸拘肯侯厚恒洪皇紅荒郊香候校耕航貢降高康控梗黄喉慌港硬絞項溝鉱構綱酵稿興衡鋼講購"
"抗","kō","kō: 後口工公勾孔功巧広甲交光向后好江考行坑孝攻更効幸拘肯侯厚恒洪皇紅荒郊香候校耕航貢降高康控梗黄喉慌港硬絞項溝鉱構綱酵稿興衡鋼講購"
"攻","kō se-meru","kō: 後口工公勾孔功巧広甲交光向后好江考行坑孝抗更効幸拘肯侯厚恒洪皇紅荒郊香候校耕航貢降高康控梗黄喉慌港硬絞項溝鉱構綱酵稿興衡鋼講購, se-meru: 責"
"更","kō sara fu-keru fu-kasu","kō: 後口工公勾孔功巧広甲交光向后好江考行坑孝抗攻効幸拘肯侯厚恒洪皇紅荒郊香候校耕航貢降高康控梗黄喉慌港硬絞項溝鉱構綱酵稿興衡鋼講購, sara: 皿, fu-keru: 老"
"効","kō ki-ku","kō: 後口工公勾孔功巧広甲交光向后好江考行坑孝抗攻更幸拘肯侯厚恒洪皇紅荒郊香候校耕航貢降高康控梗黄喉慌港硬絞項溝鉱構綱酵稿興衡鋼講購, ki-ku: 聴聞利"
"幸","kō saiwa-i sachi shiawa-se","kō: 後口工公勾孔功巧広甲交光向后好江考行坑孝抗攻更効拘肯侯厚恒洪皇紅荒郊香候校耕航貢降高康控梗黄喉慌港硬絞項溝鉱構綱酵稿興衡鋼講購"
"拘","kō","kō: 後口工公勾孔功巧広甲交光向后好江考行坑孝抗攻更効幸肯侯厚恒洪皇紅荒郊香候校耕航貢降高康控梗黄喉慌港硬絞項溝鉱構綱酵稿興衡鋼講購"
"肯","kō","kō: 後口工公勾孔功巧広甲交光向后好江考行坑孝抗攻更効幸拘侯厚恒洪皇紅荒郊香候校耕航貢降高康控梗黄喉慌港硬絞項溝鉱構綱酵稿興衡鋼講購"
"侯","kō","kō: 後口工公勾孔功巧広甲交光向后好江考行坑孝抗攻更効幸拘肯厚恒洪皇紅荒郊香候校耕航貢降高康控梗黄喉慌港硬絞項溝鉱構綱酵稿興衡鋼講購"
"厚","kō atsu-i","kō: 後口工公勾孔功巧広甲交光向后好江考行坑孝抗攻更効幸拘肯侯恒洪皇紅荒郊香候校耕航貢降高康控梗黄喉慌港硬絞項溝鉱構綱酵稿興衡鋼講購, atsu-i: 暑熱"
"恒","kō","kō: 後口工公勾孔功巧広甲交光向后好江考行坑孝抗攻更効幸拘肯侯厚洪皇紅荒郊香候校耕航貢降高康控梗黄喉慌港硬絞項溝鉱構綱酵稿興衡鋼講購"
"洪","kō","kō: 後口工公勾孔功巧広甲交光向后好江考行坑孝抗攻更効幸拘肯侯厚恒皇紅荒郊香候校耕航貢降高康控梗黄喉慌港硬絞項溝鉱構綱酵稿興衡鋼講購"
"皇","kō ō","kō: 後口工公勾孔功巧広甲交光向后好江考行坑孝抗攻更効幸拘肯侯厚恒洪紅荒郊香候校耕航貢降高康控梗黄喉慌港硬絞項溝鉱構綱酵稿興衡鋼講購, ō: 王凹央応往押旺欧殴桜翁奥横黄"
"紅","kō beni kurenai","kō: 後口工公勾孔功巧広甲交光向后好江考行坑孝抗攻更効幸拘肯侯厚恒洪皇荒郊香候校耕航貢降高康控梗黄喉慌港硬絞項溝鉱構綱酵稿興衡鋼講購"
"荒","kō ara-i a-reru a-rasu","kō: 後口工公勾孔功巧広甲交光向后好江考行坑孝抗攻更効幸拘肯侯厚恒洪皇紅郊香候校耕航貢降高康控梗黄喉慌港硬絞項溝鉱構綱酵稿興衡鋼講購, ara-i: 粗"
"郊","kō","kō: 後口工公勾孔功巧広甲交光向后好江考行坑孝抗攻更効幸拘肯侯厚恒洪皇紅荒香候校耕航貢降高康控梗黄喉慌港硬絞項溝鉱構綱酵稿興衡鋼講購"
"香","kō ka kao-ri kao-ru","kō: 後口工公勾孔功巧広甲交光向后好江考行坑孝抗攻更効幸拘肯侯厚恒洪皇紅荒郊候校耕航貢降高康控梗黄喉慌港硬絞項溝鉱構綱酵稿興衡鋼講購, ka: 下化火加可仮何花佳価果河苛科架夏家荷華菓貨渦過嫁暇禍靴寡歌箇稼課蚊日, kao-ru: 薫"
"候","kō sōrō","kō: 後口工公勾孔功巧広甲交光向后好江考行坑孝抗攻更効幸拘肯侯厚恒洪皇紅荒郊香校耕航貢降高康控梗黄喉慌港硬絞項溝鉱構綱酵稿興衡鋼講購"
"校","kō","kō: 後口工公勾孔功巧広甲交光向后好江考行坑孝抗攻更効幸拘肯侯厚恒洪皇紅荒郊香候耕航貢降高康控梗黄喉慌港硬絞項溝鉱構綱酵稿興衡鋼講購"
"耕","kō tagaya-su","kō: 後口工公勾孔功巧広甲交光向后好江考行坑孝抗攻更効幸拘肯侯厚恒洪皇紅荒郊香候校航貢降高康控梗黄喉慌港硬絞項溝鉱構綱酵稿興衡鋼講購"
"航","kō","kō: 後口工公勾孔功巧広甲交光向后好江考行坑孝抗攻更効幸拘肯侯厚恒洪皇紅荒郊香候校耕貢降高康控梗黄喉慌港硬絞項溝鉱構綱酵稿興衡鋼講購"
"貢","kō mitsu-gu","kō: 後口工公勾孔功巧広甲交光向后好江考行坑孝抗攻更効幸拘肯侯厚恒洪皇紅荒郊香候校耕航降高康控梗黄喉慌港硬絞項溝鉱構綱酵稿興衡鋼講購"
"降","kō o-riru o-rosu fu-ru","kō: 後口工公勾孔功巧広甲交光向后好江考行坑孝抗攻更効幸拘肯侯厚恒洪皇紅荒郊香候校耕航貢高康控梗黄喉慌港硬絞項溝鉱構綱酵稿興衡鋼講購, o-riru: 下, o-rosu: 下, fu-ru: 振"
"高","kō taka-i taka taka-maru taka-meru","kō: 後口工公勾孔功巧広甲交光向后好江考行坑孝抗攻更効幸拘肯侯厚恒洪皇紅荒郊香候校耕航貢降康控梗黄喉慌港硬絞項溝鉱構綱酵稿興衡鋼講購"
"康","kō","kō: 後口工公勾孔功巧広甲交光向后好江考行坑孝抗攻更効幸拘肯侯厚恒洪皇紅荒郊香候校耕航貢降高控梗黄喉慌港硬絞項溝鉱構綱酵稿興衡鋼講購"
"控","kō hika-eru","kō: 後口工公勾孔功巧広甲交光向后好江考行坑孝抗攻更効幸拘肯侯厚恒洪皇紅荒郊香候校耕航貢降高康梗黄喉慌港硬絞項溝鉱構綱酵稿興衡鋼講購"
"梗","kō","kō: 後口工公勾孔功巧広甲交光向后好江考行坑孝抗攻更効幸拘肯侯厚恒洪皇紅荒郊香候校耕航貢降高康控黄喉慌港硬絞項溝鉱構綱酵稿興衡鋼講購"
"黄","kō ō ki","kō: 後口工公勾孔功巧広甲交光向后好江考行坑孝抗攻更効幸拘肯侯厚恒洪皇紅荒郊香候校耕航貢降高康控梗喉慌港硬絞項溝鉱構綱酵稿興衡鋼講購, ō: 王凹央応往押旺欧殴桜翁奥横皇, ki: 企伎危机気岐希忌汽奇祈季紀軌既記起飢鬼帰基寄規亀喜幾揮期棋貴棄毀旗器畿輝機騎己生木"
"喉","kō nodo","kō: 後口工公勾孔功巧広甲交光向后好江考行坑孝抗攻更効幸拘肯侯厚恒洪皇紅荒郊香候校耕航貢降高康控梗黄慌港硬絞項溝鉱構綱酵稿興衡鋼講購"
"慌","kō awa-teru awa-tadashii","kō: 後口工公勾孔功巧広甲交光向后好江考行坑孝抗攻更効幸拘肯侯厚恒洪皇紅荒郊香候校耕航貢降高康控梗黄喉港硬絞項溝鉱構綱酵稿興衡鋼講購"
"港","kō minato","kō: 後口工公勾孔功巧広甲交光向后好江考行坑孝抗攻更効幸拘肯侯厚恒洪皇紅荒郊香候校耕航貢降高康控梗黄喉慌硬絞項溝鉱構綱酵稿興衡鋼講購"
"硬","kō kata-i","kō: 後口工公勾孔功巧広甲交光向后好江考行坑孝抗攻更効幸拘肯侯厚恒洪皇紅荒郊香候校耕航貢降高康控梗黄喉慌港絞項溝鉱構綱酵稿興衡鋼講購, kata-i: 堅固難"
"絞","kō shibo-ru shi-meru shi-maru","kō: 後口工公勾孔功巧広甲交光向后好江考行坑孝抗攻更効幸拘肯侯厚恒洪皇紅荒郊香候校耕航貢降高康控梗黄喉慌港硬項溝鉱構綱酵稿興衡鋼講購, shibo-ru: 搾, shi-meru: 占締閉, shi-maru: 締閉"
"項","kō","kō: 後口工公勾孔功巧広甲交光向后好江考行坑孝抗攻更効幸拘肯侯厚恒洪皇紅荒郊香候校耕航貢降高康控梗黄喉慌港硬絞溝鉱構綱酵稿興衡鋼講購"
"溝","kō mizo","kō: 後口工公勾孔功巧広甲交光向后好江考行坑孝抗攻更効幸拘肯侯厚恒洪皇紅荒郊香候校耕航貢降高康控梗黄喉慌港硬絞項鉱構綱酵稿興衡鋼講購"
"鉱","kō","kō: 後口工公勾孔功巧広甲交光向后好江考行坑孝抗攻更効幸拘肯侯厚恒洪皇紅荒郊香候校耕航貢降高康控梗黄喉慌港硬絞項溝構綱酵稿興衡鋼講購"
"構","kō kama-eru kama-u","kō: 後口工公勾孔功巧広甲交光向后好江考行坑孝抗攻更効幸拘肯侯厚恒洪皇紅荒郊香候校耕航貢降高康控梗黄喉慌港硬絞項溝鉱綱酵稿興衡鋼講購"
"綱","kō tsuna","kō: 後口工公勾孔功巧広甲交光向后好江考行坑孝抗攻更効幸拘肯侯厚恒洪皇紅荒郊香候校耕航貢降高康控梗黄喉慌港硬絞項溝鉱構酵稿興衡鋼講購"
"酵","kō","kō: 後口工公勾孔功巧広甲交光向后好江考行坑孝抗攻更効幸拘肯侯厚恒洪皇紅荒郊香候校耕航貢降高康控梗黄喉慌港硬絞項溝鉱構綱稿興衡鋼講購"
"稿","kō","kō: 後口工公勾孔功巧広甲交光向后好江考行坑孝抗攻更効幸拘肯侯厚恒洪皇紅荒郊香候校耕航貢降高康控梗黄喉慌港硬絞項溝鉱構綱酵興衡鋼講購"
"興","kō kyō oko-ru oko-su","kō: 後口工公勾孔功巧広甲交光向后好江考行坑孝抗攻更効幸拘肯侯厚恒洪皇紅荒郊香候校耕航貢降高康控梗黄喉慌港硬絞項溝鉱構綱酵稿衡鋼講購, kyō: 凶共叫狂京享供協況峡挟狭恐恭胸脅強教郷境橋矯鏡競響驚経, oko-ru: 怒"
"衡","kō","kō: 後口工公勾孔功巧広甲交光向后好江考行坑孝抗攻更効幸拘肯侯厚恒洪皇紅荒郊香候校耕航貢降高康控梗黄喉慌港硬絞項溝鉱構綱酵稿興鋼講購"
"鋼","kō hagane","kō: 後口工公勾孔功巧広甲交光向后好江考行坑孝抗攻更効幸拘肯侯厚恒洪皇紅荒郊香候校耕航貢降高康控梗黄喉慌港硬絞項溝鉱構綱酵稿興衡講購"
"講","kō","kō: 後口工公勾孔功巧広甲交光向后好江考行坑孝抗攻更効幸拘肯侯厚恒洪皇紅荒郊香候校耕航貢降高康控梗黄喉慌港硬絞項溝鉱構綱酵稿興衡鋼購"
"購","kō","kō: 後口工公勾孔功巧広甲交光向后好江考行坑孝抗攻更効幸拘肯侯厚恒洪皇紅荒郊香候校耕航貢降高康控梗黄喉慌港硬絞項溝鉱構綱酵稿興衡鋼講"
"乞","ko-u","ko-u: 請恋"
"号","gō","gō: 強郷業合拷剛傲豪"
"合","gō ga' a-u a-wasu a-waseru","gō: 強郷業号拷剛傲豪, a-u: 会遭"
"拷","gō","gō: 強郷業号合剛傲豪"
"剛","gō","gō: 強郷業号合拷傲豪"
"傲","gō","gō: 強郷業号合拷剛豪"
"豪","gō","gō: 強郷業号合拷剛傲"
"克","koku","koku: 告谷刻国黒穀酷"
"告","koku tsu-geru","koku: 克谷刻国黒穀酷"
"谷","koku tani","koku: 克告刻国黒穀酷"
"刻","koku kiza-mu","koku: 克告谷国黒穀酷"
"国","koku kuni","koku: 克告谷刻黒穀酷"
"黒","koku kuro kuro-i","koku: 克告谷刻国穀酷"
"穀","koku","koku: 克告谷刻国黒酷"
"酷","koku","koku: 克告谷刻国黒穀"
"獄","goku","goku: 極"
"骨","kotsu hone","kotsu: 滑"
"駒","koma",""
"込","ko-mu ko-meru","ko-mu: 混"
"頃","koro",""
"今","kon kin ima","kon: 金困昆恨根婚混痕紺魂墾懇, kin: 巾斤均近金菌勤琴筋僅禁緊錦謹襟"
"困","kon koma-ru","kon: 金今昆恨根婚混痕紺魂墾懇"
"昆","kon","kon: 金今困恨根婚混痕紺魂墾懇"
"恨","kon ura-mu ura-meshii","kon: 金今困昆根婚混痕紺魂墾懇"
"根","kon ne","kon: 金今困昆恨婚混痕紺魂墾懇, ne: 音値"
"婚","kon","kon: 金今困昆恨根混痕紺魂墾懇"
"混","kon ma-jiru ma-zaru ma-zeru ko-mu","kon: 金今困昆恨根婚痕紺魂墾懇, ma-jiru: 交, ma-zaru: 交, ma-zeru: 交, ko-mu: 込"
"痕","kon ato","kon: 金今困昆恨根婚混紺魂墾懇, ato: 後跡"
"紺","kon","kon: 金今困昆恨根婚混痕魂墾懇"
"魂","kon tamashii","kon: 金今困昆恨根婚混痕紺墾懇"
"墾","kon","kon: 金今困昆恨根婚混痕紺魂懇"
"懇","kon nengo-ro","kon: 金今困昆恨根婚混痕紺魂墾"
"左","sa hidari","sa: 佐沙査砂唆差詐鎖作茶"
"佐","sa","sa: 左沙査砂唆差詐鎖作茶"
"沙","sa","sa: 左佐査砂唆差詐鎖作茶"
"査","sa","sa: 左佐沙砂唆差詐鎖作茶"
"砂","sa sha suna","sa: 左佐沙査唆差詐鎖作茶, sha: 写社車舎者射捨赦斜煮遮謝"
"唆","sa sosonoka-su","sa: 左佐沙査砂差詐鎖作茶"
"差","sa sa-su","sa: 左佐沙査砂唆詐鎖作茶, sa-su: 刺指挿"
"詐","sa","sa: 左佐沙査砂唆差鎖作茶"
"鎖","sa kusari","sa: 左佐沙査砂唆差詐作茶"
"座","za suwa-ru","za: 挫"
"挫","za","za: 座"
"才","sai","sai: 再災妻采砕宰栽彩採済祭斎細菜最裁債催塞歳載際西"
"再","sai futata-bi","sai: 才災妻采砕宰栽彩採済祭斎細菜最裁債催塞歳載際西"
"災","sai wazawa-i","sai: 才再妻采砕宰栽彩採済祭斎細菜最裁債催塞歳載際西"
"妻","sai tsuma","sai: 才再災采砕宰栽彩採済祭斎細菜最裁債催塞歳載際西"
"采","sai","sai: 才再災妻砕宰栽彩採済祭斎細菜最裁債催塞歳載際西"
"砕","sai kuda-ku kuda-keru","sai: 才再災妻采宰栽彩採済祭斎細菜最裁債催塞歳載際西"
"宰","sai","sai: 才再災妻采砕栽彩採済祭斎細菜最裁債催塞歳載際西"
"栽","sai","sai: 才再災妻采砕宰彩採済祭斎細菜最裁債催塞歳載際西"
"彩","sai irodo-ru","sai: 才再災妻采砕宰栽採済祭斎細菜最裁債催塞歳載際西"
"採","sai to-ru","sai: 才再災妻采砕宰栽彩済祭斎細菜最裁債催塞歳載際西, to-ru: 撮執取捕"
"済","sai su-mu su-masu","sai: 才再災妻采砕宰栽彩採祭斎細菜最裁債催塞歳載際西, su-mu: 住澄, su-masu: 澄"
"祭","sai matsu-ru matsu-ri","sai: 才再災妻采砕宰栽彩採済斎細菜最裁債催塞歳載際西"
"斎","sai","sai: 才再災妻采砕宰栽彩採済祭細菜最裁債催塞歳載際西"
"細","sai hoso-i hoso-ru koma-ka koma-kai","sai: 才再災妻采砕宰栽彩採済祭斎菜最裁債催塞歳載際西"
"菜","sai na","sai: 才再災妻采砕宰栽彩採済祭斎細最裁債催塞歳載際西, na: 那奈名"
