踪,remains,sou,"失踪 - shissou - disappearance, running away, going missing, absconding"
燥,parch,sou,"乾燥 - kansou - dryness, aridity, drying (e.g. clothes), dehydration, desiccation; insipidity
焦燥 - shousou - impatience, uneasiness, irritation, fretfulness"
据,set,su,"据え置き - sueoki - deferment (e.g. of savings), leaving (a thing) as it stands; unredeemed, unredeemable, irredeemable, deferred, stationary
見据える - misueru - to stare fixedly at, to fix one's gaze on; to make sure of, to set one's eyes on (e.g. the future), to focus on
据える - sueru - to place (in position), to fix, to set (e.g. table), to lay (foundation); to install, to seat (someone)"
須,by all means,su,"必須 - hissu - indispensable, essential, requisite, required, compulsory, necessary
急須 - kyuusu - small teapot"
杉,cedar,sugi,"杉 - sugi - Japanese cedar (Cryptomeria japonica)
小杉 - kosugi - thin Japanese paper (used as tissue during the Edo period)
杉林 - sugibayashi - cryptomeria forest"
帥,commander,sui,"総帥 - sousui - commander-in-chief, leader, head of a group of companies
元帥 - gensui - (field) marshal, (fleet) admiral, general of the army
統帥 - tousui - supreme command, high command"
睡,drowsy,sui,"睡眠 - suimin - sleep
睡魔 - suima - sleepiness, drowsiness; the sandman, Morpheus
熟睡 - jukusui - sound sleep"
寸,measurement,sun,"寸前 - sunzen - just before, on the verge of, on the brink of; just in front of, just ahead of
寸法 - sunpou - measurement, size, extent, dimension; plan, intention, arrangement, schedule
一寸 - issun - one sun (approx. 3.03 cm); little bit (of time, distance, etc.)"
裾,cuff,suso,"裾 - suso - hem, (trouser) cuff, shirttail, bottom (of a kimono), train (of a dress); bottom part, bottom edge
裾野 - susono - foot of a mountain, plain at the foot of a mountain; range, spread, extent, encompassing circle
山裾 - yamasuso - foot or base of a mountain, foothills"
枢,hinge,suu,"中枢 - chuusuu - centre, center, pivot, mainstay, nucleus, backbone, central figure, pillar, key man
枢機卿 - suukikyou - cardinal (Catholic church)
枢軸 - suujiku - axle, pivot"
崇,adore,suu,"崇拝 - suuhai - worship, adoration, admiration, cult
崇高 - suukou - lofty, sublime, noble; the sublime (aesthetics)
崇敬 - suukei - reverence"
汰,luxury,ta,"ご無沙汰 - gobusata - not writing or contacting for a while, neglecting (failing) to write (call, visit, etc.), long silence
淘汰 - touta - weeding out, elimination (e.g. of unneeded employees), culling, selection; selection (e.g. natural selection)
沙汰 - sata - affair, state, incident, issue, matter; verdict, sentence"
但,however,tada,"但し - tadashi - but, however, provided that
但し書き - tadashigaki - proviso"
胎,womb,tai,"胎児 - taiji - fetus, foetus, embryo, unborn child
換骨奪胎 - kankotsudattai - adaptation (e.g. of a poem or novel), rewriting, recasting, modification, rehashing
胎動 - taidou - quickening, foetal (fetal) movement, fomenting (trouble)"
泰,peaceful,tai,"泰 - tai - Thailand
安泰 - antai - peace, security, tranquility, tranquillity
泰山 - taizan - large mountain, Mt Taishan (China)"
堆,piled high,tai,"堆積 - taiseki - accumulation, pile, heap; sedimentation
堆肥 - taihi - compost"
逮,apprehend,tai,"逮捕 - taiho - arrest, apprehension, capture"
隊,group,tai,"隊 - tai - party, group, crew, team, body; company (of troops), corps, unit, squad
自衛隊 - jieitai - self-defence force, self-defense force; Japan Self-Defence Force, JSDF
部隊 - butai - force, unit, corps, echelon, element"
態,condition,tai,"状態 - joutai - current status, condition, situation, circumstances, state
事態 - jitai - situation, (present) state of affairs, circumstances
態度 - taido - attitude, manner, behaviour"
戴,be crowned with,tai,"頂戴 - choudai - receiving, reception, getting, being given; eating, drinking, having
不倶戴天 - fugutaiten - cannot allow (oneself) to live (with someone) under the canopy of heaven, cannot allow (the sworn enemy) to live in this world, irreconcilable (enemy)
戴冠 - taikan - coronation, crowning"
滝,waterfall,taki,"滝 - taki - waterfall
滝川 - takigawa - rapids
滝口 - takiguchi - top of a waterfall"
宅,home,taku,"自宅 - jitaku - one's home, one's house
帰宅 - kitaku - returning home
住宅 - juutaku - residence, housing, residential building"
択,choose,taku,"選択 - sentaku - selection, choice, option
選択肢 - sentakushi - choices, alternatives, options
採択 - saitaku - adoption, selection, choice"
卓,eminent,taku,"食卓 - shokutaku - dining table
卓 - taku - table, desk; counter for tables, desks, etc.
卓球 - takkyuu - table tennis, ping-pong"
拓,clear (the land),taku,"開拓 - kaitaku - reclamation (e.g. wasteland), cultivation, development; pioneering, opening up (e.g. new market), breaking new ground, trailblazing
拓く - hiraku - to open (e.g. path), to clear (the way), to break up (e.g. land)
干拓 - kantaku - land reclamation (from sea)"
託,consign,taku,"委託 - itaku - entrusting (something to a person), consignment (of goods), putting in someone's charge, trust, commission
託児 - takuji - childcare, day care
信託 - shintaku - trust, entrusting"
濯,laundry,taku,"洗濯 - sentaku - washing, laundry; relaxing, taking a break"
丹,cinnabar,tan,"丹念 - tannen - painstaking, careful, meticulous, scrupulous, detailed, elaborate
牡丹 - botan - tree peony (Paeonia suffruticosa), moutan; wild boar (meat)
丹 - ni - red earth (i.e. containing cinnabar or minium), vermilion"
単,simple,tan,"簡単 - kantan - simple, easy, uncomplicated; brief, quick, light
単純 - tanjun - simple, plain, uncomplicated, straightforward
単に - tanni - simply, merely, only, solely"
胆,gall bladder,tan,"大胆 - daitan - bold, daring, audacious
落胆 - rakutan - discouragement, despondency, dejection, disappointment
魂胆 - kontan - ulterior motive, plot, scheme; complicated circumstances, intricacies"
誕,nativity,tan,"誕生 - tanjou - birth, creation, formation
生誕 - seitan - birth, nativity
誕生石 - tanjouseki - birthstone"
棚,shelf,tana,"棚 - tana - shelf, shelves, ledge, rack; trellis
本棚 - hondana - bookshelves, bookshelf, bookcase
書棚 - shodana - bookshelf"
達,attain,tatsu,"達 - tachi - pluralizing suffix (esp. for people and animals; formerly honorific)
友達 - tomodachi - friend, companion
達成 - tassei - achievement, attainment, accomplishment, realization"
呈,display,tei,"露呈 - rotei - exposure, disclosure
贈呈 - zoutei - presentation (e.g. of a gift, etc.)
呈する - teisuru - to present, to offer; to show, to display, to exhibit"
廷,courts,tei,"法廷 - houtei - court (of law), courtroom
宮廷 - kyuutei - imperial court, royal court
朝廷 - choutei - Imperial Court"
抵,resist,tei,"抵抗 - teikou - resistance, opposition, standing up to; reluctance, repulsion, repugnance
大抵 - taitei - mostly, ordinarily, usually, generally; probably
抵触 - teishoku - infringement (of a law, treaty, etc.), contravention, running afoul; conflict (with a theory, claim, etc.), inconsistency, incompatibility, contradiction"
邸,residence,tei,"官邸 - kantei - official residence (e.g. of the prime minister)
邸 - tei - residence, mansion
邸宅 - teitaku - mansion, residence"
亭,pavilion,tei,"亭 - tei - arbor, arbour, bower, pavilion; suffix forming the final part of the pseudonyms of some writers and performers
料亭 - ryoutei - ryotei
亭主 - teishu - household head, master, host (e.g. of a tea gathering), innkeeper, owner (e.g. of an hotel); husband"
貞,upright,tei,"童貞 - doutei - virginity (of a male), virgin; (Catholic) nun, sister
貞 - tei - firm adherence to one's principles; chastity (of a woman)
貞治 - jouji - Jōji era (of the Northern Court) (1362.9.23-1368.2.18), Teiji era"
帝,sovereign,tei,"帝国 - teikoku - empire; imperial
帝 - mikado - emperor (of Japan), mikado; (the gates of an) imperial residence
皇帝 - koutei - emperor"
訂,revise,tei,"訂正 - teisei - correction, revision, amendment
改訂 - kaitei - revision (of text), alteration, change"
逓,relay,tei,"逓減 - teigen - gradual decrease, gradual diminution"
停,halt,tei,"停止 - teishi - stoppage, coming to a stop, halt, standstill; ceasing (movement, activity, etc.), suspension (of operations), interruption (e.g. of electricity supply), cutting off
停電 - teiden - power outage, electricity outage, blackout, failure of electricity supply
バス停 - basutei - bus stop"
偵,spy,tei,"探偵 - tantei - detective, sleuth, investigator
偵察 - teisatsu - scouting, reconnaissance"
艇,rowboat,tei,"艇 - tei - boat
競艇 - kyoutei - boat race
艦艇 - kantei - military vessel, war fleet"
適,suitable,teki,"適当 - tekitou - suitable, proper, appropriate, adequate, fit, fair; perfunctory, half-minded, sloppy, lazy, careless, noncommittal, unreliable, irresponsible
適用 - tekiyou - applying (e.g. a technology), adoption
快適 - kaiteki - pleasant, agreeable, comfortable"
典,code,ten,"特典 - tokuten - privilege, special favor, special favour, benefit, prerogative, perk, amenity
典型 - tenkei - type, pattern, model, epitome, exemplar, archetype, perfect example
古典 - koten - classic (work, esp. book), the classics"
点,point,ten,"点 - chobo - dot, point, mark; gidayū musicians (in kabuki)
時点 - jiten - point in time, occasion
視点 - shiten - opinion, point of view, visual point"
展,expand,ten,"展開 - tenkai - development, evolution, progressing, unfolding, (plot) twist; expansion, spreading out, extending, deployment, building up
展示 - tenji - exhibition, display
発展 - hatten - development, growth, expansion, extension, flourishing; development (of a situation, story, etc.), advancement, progression, unfolding"
塡,fill in,ten,
迭,transfer,tetsu,"更迭 - koutetsu - change (of personnel), reshuffle (e.g. of a cabinet), shake-up, dismissal (e.g. of a minister), replacement"
哲,philosophy,tetsu,"哲学 - tetsugaku - philosophy
哲 - tetsu - sage, wise man, philosopher, disciple; sagacity, wisdom, intelligence
変哲 - hentetsu - something unusual, something odd, something out of the ordinary"
鉄,iron,tetsu,"地下鉄 - chikatetsu - underground train, subway
鉄道 - tetsudou - railroad, railway, rail transport
鉄 - tetsu - iron (Fe); strong and hard (as iron)"
徹,penetrate,tetsu,"徹底的 - tetteiteki - thorough, exhaustive, complete
徹底 - tettei - thoroughness, completeness, consistency; thorough enforcement, seeing to it that a policy, etc. is carried out without exception
徹夜 - tetsuya - staying up all night"
撤,remove,tetsu,"撤退 - tettai - evacuation, withdrawal, revocation, repeal, retreat
撤去 - tekkyo - withdrawal, revocation, repeal; demolition, removal
撤収 - tesshuu - removal (e.g. of a building), dismantling (e.g. a tent), striking (e.g. a stage set); withdrawal (of troops), evacuation, retreating"
斗,Big Dipper,to,"斗 - to - to; square bearing block (at the top of a pillar)
北斗七星 - hokutoshichisei - the Big Dipper (asterism), the Plough, the Plow
熨斗 - noshi - long thin strip of dried sea-ear or paper attached to a gift"
徒,junior,to,"生徒 - seito - pupil, student, schoolchild
徒歩 - toho - walking, going on foot
教徒 - kyouto - believer, adherent"
途,route,to,"途中 - tochuu - on the way, en route; in the middle of, midway
中途半端 - chuutohanpa - halfway, half measures, unfinished, incomplete, by halves, half-baked, half-cocked
用途 - youto - use, service, purpose"
栃,horse chestnut,tochi,
届,deliver,todo,"届く - todoku - to reach, to arrive, to get through, to get at; to be attentive, to pay attention
届ける - todokeru - to deliver, to forward, to send; to report, to notify, to file notice (to the authorities), to give notice, to register
届 - todoke - report, notification, registration"
匿,hide,toku,"匿名 - tokumei - anonymity, using an assumed name
秘匿 - hitoku - hiding, concealment
隠匿 - intoku - concealment"
特,special,toku,"特に - tokuni - particularly, especially, in particular, expressly
特別 - tokubetsu - special, particular, extraordinary, exceptional, especial
特徴 - tokuchou - feature, trait, characteristic, peculiarity, distinction"
督,coach,toku,"監督 - kantoku - supervision, control, superintendence, direction; director, superintendent, supervisor, coach, foreman, manager, overseer, controller, boss
総督 - soutoku - governor-general, governor, viceroy
提督 - teitoku - admiral, commodore"
徳,benevolence,toku,"道徳 - doutoku - morals
徳 - toku - virtue; benevolence
悪徳 - akutoku - vice, immorality, corruption"
篤,fervent,toku,"篤志 - tokushi - charity, benevolence
危篤 - kitoku - critical condition, being on the verge of death
篤実 - tokujitsu - sincerity, faithfulness"
屯,barracks,ton,"駐屯 - chuuton - stationing (troops), occupancy
屯 - tamuro - gathering, place where people gather
屯所 - tonsho - post, quarters, military station, police station"
頓,suddenly,ton,"整頓 - seiton - orderliness, put in order, tidying up, arranging neatly
頓挫 - tonza - setback, deadlock, being at a standstill or impasse
無頓着 - mutonchaku - indifferent, unconcerned, paying no attention to, careless"
凸,convex,totsu,"凹凸 - outotsu - unevenness, bumpiness, roughness, ruggedness; imbalance, inequality, unevenness, disparity
凸 - deko - brow, forehead; bump
凸凹 - dekoboko - unevenness, roughness, ruggedness, bumpiness; inequality, imbalance, unevenness, difference"
到,arrival,tou,"到着 - touchaku - arrival
到達 - toutatsu - reaching, attaining, arrival
到底 - toutei - by no means, not at all, (cannot) possibly, utterly, absolutely"
党,group,tou,"民主党 - minshutou - Democratic Party (esp. DPJ or US Democratic Party)
党 - tou - party (political); faction, -ite
政党 - seitou - political party"
陶,pottery,tou,"陶器 - touki - porcelain (esp. soft-paste porcelain), china, chinaware, earthenware, pottery, ceramics, crockery
鬱陶しい - uttoushii - gloomy (e.g. mood), depressing; irritating, troublesome
陶酔 - tousui - intoxication; being carried away by, being enraptured by"
塔,pagoda,tou,"塔 - tou - tower, steeple, spire
鉄塔 - tettou - steel tower; electricity pylon, transmission tower
司令塔 - shireitou - control tower, conning tower; leader, commander, person calling the shots"
搭,board,tou,"搭載 - tousai - loading (on board), equipping; equipped (with), built-in
搭乗 - toujou - embarkation, boarding (an aeroplane, airplane)"
痘,pox,tou,"天然痘 - tennentou - smallpox, variola"
糖,sugar,tou,"糖尿 - tounyou - glycosuria, glucosuria, urine sugar
砂糖 - satou - sugar
血糖 - kettou - blood sugar"
謄,mimeograph,tou,"謄本 - touhon - certified copy, transcript; official copy of the family register"
騰,inflation,tou,"沸騰 - futtou - boiling, seething; becoming heated (e.g. debate), excitement, agitation, fermentation
高騰 - koutou - sudden price jump, steep price rise
急騰 - kyuutou - sudden rise (in price), sharp rise, jump, surge"
峠,mountain peak,touge,"峠 - touge - (mountain) pass, ridge, peak; peak (e.g. of summer), worst (e.g. of an illness), crisis, critical point, most difficult part
碓氷峠 - usuitouge - Usui Pass"
漬,pickling,tsu,"漬け - zuke - pickled (something); pickled in (something), preserved in, dipped in
漬物 - tsukemono - tsukemono
塩漬け - shiozuke - pickling in salt; leaving unchanged, leaving unused"
坪,two-mat area,tsubo,"坪 - tsubo - tsubo
坪数 - tsubosuu - floor space, area (in tsubo)"
椎,oak,tsui,"椎茸 - shiitake - shiitake mushroom (Lentinula edodes)
椎 - shii - any beech tree of genus Castanopsis, chinquapin, chinkapin
腰椎 - youtsui - lumbar vertebra, lumbar vertebrae"
墜,crash,tsui,"墜落 - tsuiraku - fall, crash (e.g. aircraft)
撃墜 - gekitsui - shooting down (aircraft)
失墜 - shittsui - abasement, fall, forfeiture, sinking (in people's estimation)"
塚,hillock,tsuka,"塚 - tsuka - mound, heap, hillock; burial mound, tomb, tumulus, barrow
貝塚 - kaizuka - shell heap, shell mound, kitchen midden
一里塚 - ichirizuka - milestone (1 ri apart)"
爪,claw,tsume,"爪 - tsume - nail (e.g. fingernail, toenail), claw, talon, hoof; plectrum, pick
爪跡 - tsumeato - fingernail mark, scratch; scars (e.g. of war), traces (of damage), ravages, after-effects
爪楊枝 - tsumayouji - toothpick"
鶴,crane,tsuru,"鶴 - tsuru - crane (any bird of the family Gruidae, esp. the red-crowned crane, Grus japonensis)
真鶴 - manazuru - white-naped crane (Grus vipio)
千羽鶴 - senbazuru - (string of) many (traditionally 1000) paper cranes"
宇,eaves,u,"宇宙 - uchuu - universe, cosmos, space
宇宙船 - uchuusen - spaceship
宇 - u - counter for buildings, etc."
畝,furrow,une,"畝 - une - ridge (in field), row of raised earth when planting crops; rib (cloth, mountains, sea), cord (e.g. corduroy)"
浦,bay,ura,"浦 - ura - inlet; seashore, beach
津々浦々 - tsutsuuraura - all over the country, throughout the land, every nook and cranny of the land"
鬱,gloom,utsu,"憂鬱 - yuuutsu - depression, melancholy, dejection, gloom, despondency
鬱 - utsu - depression, low spirits
鬱陶しい - uttoushii - gloomy (e.g. mood), depressing; irritating, troublesome"
脇,aside,waki,"脇 - waki - armpit, under one's arm, side, flank; beside, close to, near, by
脇役 - wakiyaku - supporting role (actor), minor role
脇腹 - wakibara - side (of the torso), flank; illegitimate child, child born by someone other than one's wife"
枠,frame,waku,"枠 - waku - frame, framework; border, box
枠組み - wakugumi - frame; framework, outline
大枠 - oowaku - general framework"
湾,gulf,wan,"台湾 - taiwan - Taiwan
湾 - wan - bay, gulf, inlet
湾岸 - wangan - gulf coast, bay coast"
冶,melting,ya,"鍛冶 - kaji - smithing, blacksmith
冶 - ya - melting
刀鍛冶 - katanakaji - swordsmith"
弥,all the more,ya,"弥生 - yayoi - Yayoi period (ca. 300 BCE - 300 CE), Yayoi culture
弥勒 - miroku - Maitreya (Bodhisattva), Miroku
阿弥陀 - amida - Amitabha (Buddha), Amida"
厄,unlucky,yaku,"厄介 - yakkai - trouble, burden, nuisance, bother, worry; care, dependence, support, kindness, obligation, staying (with a person)
厄 - yaku - misfortune, bad luck, evil, disaster
厄払い - yakuharai - exorcism, ceremonial cleansing from evil influence"
約,promise,yaku,"約 - yaku - approximately, about; promise
予約 - yoyaku - reservation, appointment, booking, advance order; contract, subscription, pledge
契約 - keiyaku - contract, compact, agreement"
闇,darkness,yami,"闇 - yami - darkness, the dark; bewilderment, despair, hopelessness
暗闇 - kurayami - darkness, the dark
闇雲 - yamikumo - reckless, (at) random, haphazard, blind, sudden, abrupt"
予,in advance,yo,"予定 - yotei - plans, arrangement, schedule, program, programme, expectation, estimate
予想 - yosou - expectation, anticipation, prediction, forecast, conjecture
予約 - yoyaku - reservation, appointment, booking, advance order; contract, subscription, pledge"
沃,fertility,yoku,"肥沃 - hiyoku - fertile, rich, productive"
翌,the following,yoku,"翌日 - yokujitsu - next day
翌朝 - yokuasa - next morning
翌 - yoku - the following, next"
洋,ocean,you,"洋服 - youfuku - Western-style clothes (cf. traditional Japanese clothes)
西洋 - seiyou - the west, Western countries
太平洋 - taiheiyou - Pacific Ocean"
容,contain,you,"内容 - naiyou - contents, content, substance, matter, detail, import
美容 - biyou - beauty of figure or form
容量 - youryou - capacity, volume"
庸,commonplace,you,"凡庸 - bon'you - mediocre, ordinary, commonplace, banal
中庸 - chuuyou - middle way, (golden) mean, moderation, middle path; the Doctrine of the Mean (one of the Four Books)
庸 - you - tax paid to avoid forced labor (ritsuryo period)"
陽,sunshine,you,"太陽 - taiyou - sun
陽 - you - yang (i.e. the positive); the open (i.e. a visible place)
太陽光 - taiyoukou - sunlight"
瘍,boil (medical),you,"腫瘍 - shuyou - tumor, tumour, neoplasm, neoplasia
胃潰瘍 - ikaiyou - stomach ulcer
潰瘍 - kaiyou - ulcer"
擁,embrace,you,"擁護 - yougo - protection, advocacy, support, defence, championship, vindication; to protect (e.g. rights, etc.), to advocate (e.g. free trade, etc.), to support
抱擁 - houyou - embrace, hug, holding in one's arms
擁する - yousuru - to have, to possess"
曜,day of the week,you,"土曜日 - doyoubi - Saturday
日曜日 - nichiyoubi - Sunday
金曜日 - kin'youbi - Friday"
喩,metaphor,yu,"比喩 - hiyu - simile, metaphor, allegory, parable
暗喩 - an'yu - metaphor
隠喩 - in'yu - metaphor"
愉,pleasure,yu,"愉快 - yukai - pleasant, delightful, enjoyable, joyful, cheerful, amusing, happy
不愉快 - fuyukai - unpleasant, disagreeable, displeasing, uncomfortable, unhappy
愉悦 - yuetsu - joy, pleasure, delight"
輸,transport,yu,"輸入 - yunyuu - import, importation, introduction; afferent
輸出 - yushutsu - export, exportation; efferent
輸送 - yusou - transport, transportation"
唯,solely,yui,"唯一 - yuiitsu - only, sole, unique
唯物 - yuibutsu - materialism (in philosophy)
唯々 - ii - quite willingly, readily, with acquiescence"
幽,seclude,yuu,"幽霊 - yuurei - ghost, specter, spectre, apparition, phantom
幽玄 - yuugen - subtle grace, hidden beauty, yugen, mysterious profundity, elegant simplicity, the subtle and profound, the occult
幽閉 - yuuhei - confinement, imprisonment, incarceration"
悠,permanence,yuu,"悠々 - yuuyuu - quiet, calm, leisurely; distant, far off, boundless, endless
悠長 - yuuchou - leisurely, slow, deliberate, easygoing
悠久 - yuukyuu - eternity, perpetuity, permanence"
郵,mail,yuu,"郵便 - yuubin - mail service, postal service, mail, post
郵送 - yuusou - mailing, posting
郵政 - yuusei - postal system"
猶,furthermore,yuu,"猶予 - yuuyo - postponement, deferment, extension (of time)"
裕,abundant,yuu,"余裕 - yoyuu - surplus, margin, leeway, room, space, time, allowance, flexibility, scope; composure, placidity, complacency, calm
裕福 - yuufuku - wealthy, rich, affluent, well-off
富裕 - fuyuu - wealth, riches, opulence"
融,dissolve,yuu,"金融 - kin'yuu - finance, financing, credit transacting, loaning of money, circulation of money; monetary, financial, credit
融合 - yuugou - agglutination, adhesion, fusion, combination, blending, uniting
融資 - yuushi - financing, loan"
挫,sprain,za,"挫折 - zasetsu - setback, failure (e.g. plans, business), frustration, discouragement
捻挫 - nenza - sprain, twist, wrench
頓挫 - tonza - setback, deadlock, being at a standstill or impasse"
材,lumber,zai,"素材 - sozai - ingredient, (raw) material, resource; unprocessed timber, raw timber
材料 - zairyou - ingredients, material; material (for a novel, experiment, etc.), subject matter, data
取材 - shuzai - news coverage, collecting data (e.g. for an article), covering (something for media); interview"
剤,dose,zai,"剤 - zai - medicine, agent, (chemical) substance, drug, dose
洗剤 - senzai - detergent, cleanser, cleaning agent, washing material
薬剤 - yakuzai - medicine, drug, chemical"
財,wealth,zai,"財政 - zaisei - public finance; financial affairs, financial situation
財布 - saifu - purse, handbag, wallet
財産 - zaisan - property, fortune, assets"
暫,temporarily,zan,"暫く - shibaraku - for a moment, for a minute; for a while, for some time
暫定 - zantei - provisional, temporary, tentative
暫し - shibashi - for a short while, for a brief period, soon, in a short while"
是,just so,ze,"是非 - zehi - certainly, without fail; right and wrong, pros and cons
是 - ze - righteousness, justice, right
是非とも - zehitomo - by all means (with sense of not taking ""no"" for an answer)"
税,tax,zei,"税 - zei - tax
税金 - zeikin - tax, duty
課税 - kazei - taxation"
禅,Zen,zen,"座禅 - zazen - zazen (seated Zen meditation, usu. in a cross-legged position)
禅宗 - zenshuu - Zen (Buddhism)
禅僧 - zensou - Zen priest"
漸,steadily,zen,"漸く - youyaku - finally, at last; barely, narrowly, hardly, only just
漸 - zen - gradual progress
漸進 - zenshin - gradual progress, steady advance"
膳,tray,zen,"膳 - zen - small dining table (usu. for a single person), serving tray (with legs); meal, food, serving
御膳 - gozen - meal, emperor's meal
お膳立て - ozendate - setting the table, laying the table; setting up, getting one's ducks in a row, running interference, setting the stage"
俗,vulgar,zoku,"俗 - zoku - layman (esp. as opposed to a Buddhist monk), laity, man of the world, the world; local manners, modern customs
世俗 - sezoku - common customs, worldliness, vulgar, popular, the world, the common people; secularity
風俗 - fuuzoku - manners, customs; sex service, sex industry, sex-oriented entertainment"
族,tribe,zoku,"家族 - kazoku - family, members of a family
民族 - minzoku - people, race, nation, ethnic group, ethnos
族 - zoku - tribe, clan, band; (taxonomical) tribe"
属,belong,zoku,"所属 - shozoku - belonging to (a group, organization, etc.), affiliation (with), being attached to, being under the control of
付属 - fuzoku - attached, belonging (to), included, enclosed, affiliated, annexed, associated, subordinate, incidental, dependent, auxiliary
属性 - zokusei - attribute, property, context, element"
賊,burglar,zoku,"海賊 - kaizoku - pirate, sea robber
盗賊 - touzoku - thief, robber, burglar, bandit
烏賊 - ika - cuttlefish, squid"
像,statue,zou,"画像 - gazou - image, picture, portrait
想像 - souzou - imagination, guess
映像 - eizou - image (on a screen), picture (e.g. on a TV); video, film, footage"
臓,entrails,zou,"心臓 - shinzou - heart; guts, nerve, cheek, gall, spine
肝臓 - kanzou - liver
内臓 - naizou - internal organs, intestines, viscera"
随,follow,zui,"随分 - zuibun - very, extremely, surprisingly, considerably, awfully, terribly; terrible, horrid, contemptible, reprehensible
随時 - zuiji - as needed, as occasion demands; at any time
随所 - zuisho - everywhere, at every turn"
髄,marrow,zui,"髄 - zui - medulla, marrow, pith
骨髄 - kotsuzui - bone marrow, medulla; true spirit, one's mind
脊髄 - sekizui - spinal cord"
哀,pathetic,ai/awa,"可哀想 - kawaisou - poor, pitiable, pathetic, pitiful
哀れ - aware - pity, sorrow, grief, misery, compassion, pathos; pitiable, pitiful, pathetic, miserable
哀愁 - aishuu - pathos, sorrow, grief"
握,grip,aku/nigi,"把握 - haaku - grasp, catch, understanding
握り - nigiri - grasping, gripping, grasp, grip, clutch; handful, fistful
握手 - akushu - handshake"
暗,dark,an/kura,"暗い - kurai - dark, gloomy, murky; depressed, dispirited, down in the dumps, dark (mood)
暗号 - angou - code, password, cipher
暗殺 - ansatsu - assassination"
安,cheap,an/yasu,"安全 - anzen - safety, security
不安 - fuan - anxiety, uneasiness, worry, apprehension, fear, insecurity, suspense
安心 - anshin - relief, peace of mind"
罵,insult,ba/nonoshi,"罵倒 - batou - (verbal) abuse, denunciation, disparagement, vilification, scathing criticism
罵声 - basei - shout of abuse, jeers, boos
罵り - nonoshiri - abuse, curse, swearing, insult"
馬,horse,ba/uma,"馬 - uma - horse; horse racing
馬鹿 - baka - fool, idiot; trivial matter, folly, absurdity
競馬 - keiba - horse racing"
買,buy,bai/ka,"買う - kau - to buy, to purchase; to value, to have a high opinion
買い - kai - buying, shopping; buyer
買い物 - kaimono - shopping, purchased goods"
培,cultivate,bai/tsuchika,"栽培 - saibai - cultivation
培養 - baiyou - cultivation, nurture, culture
培う - tsuchikau - to cultivate, to foster"
売,sell,bai/u,"販売 - hanbai - sales, selling, marketing
発売 - hatsubai - sale, offering for sale, release (for sale), launch (product)
売り - uri - sale, selling; selling point, gimmick"
梅,ume (Japanese apricot),bai/ume,"梅 - ume - Japanese apricot (Prunus mume), Japanese plum, ume, Chinese plum; lowest (of a three-tier ranking system)
梅雨 - tsuyu - rainy season (in Japan usu. from early June to mid-July); rain during the rainy season
梅干し - umeboshi - umeboshi, pickled dried ume, pickled dried plum"
麦,wheat,baku/mugi,"蕎麦 - soba - buckwheat (Fagopyrum esculentum); soba
麦 - mugi - wheat, barley, oat (oats)
小麦粉 - komugiko - wheat flour"
縛,truss,baku/shiba,"縛り - shibari - binding; regulation, limit
束縛 - sokubaku - restraint, restriction, fetters, yoke, shackles; binding, confinement with rope
呪縛 - jubaku - spell (that restricts one's movements), binding spell"
罰,penalty,batsu/bachi,"罰 - bachi - (divine) punishment, curse, retribution
罰金 - bakkin - fine, penalty
罰則 - bassoku - punishment, penalty; penal regulations, penal code"
抜,slip out,batsu/nu,"抜き - nuki - without, not including, dispensed with; (beating) in succession
抜群 - batsugun - outstanding, excellent, exceptional, surpassing, extraordinary, distinguished; preeminence, distinction, extraordinariness
抜粋 - bassui - extract, excerpt, selection"
蔑,ignore,betsu/sagesu,"軽蔑 - keibetsu - scorn, disdain, contempt
蔑ろ - naigashiro - (a) slight, disrespect, making light (of), neglect
侮蔑 - bubetsu - scorn, disdain, contempt, slight"
別,separate,betsu/waka,"別 - betsu - distinction, difference, discrimination; separate, different, another, extra
特別 - tokubetsu - special, particular, extraordinary, exceptional, especial
別に - betsuni - (not) particularly, (not) especially, (not) specially; separately, apart, additionally, extra"
鼻,nose,bi/hana,"鼻 - hana - nose
鼻水 - hanamizu - nasal mucus, dripping nose, snot
鼻血 - hanaji - nosebleed"
眉,eyebrow,bi/mayu,"眉 - mayu - eyebrow, eyebrows
眉毛 - mayuge - eyebrows
眉間 - miken - brow, glabella, middle forehead, area between the eyebrows"
尾,tail,bi/o,"尻尾 - shippo - tail (animal)
尾 - o - tail (animal, kite, comet, etc.), tail end; slope at the foot of a mountain
尾根 - one - (mountain) ridge"
備,provide,bi/sona,"準備 - junbi - preparation, arrangements, getting ready, provision, setup, reserving
装備 - soubi - equipment
整備 - seibi - maintenance, servicing; putting in place, establishment, development, preparation, provision, outfitting"
美,beauty,bi/utsuku,"美味しい - oishii - delicious, tasty, sweet; attractive, appealing, convenient, favorable, desirable, profitable
美しい - utsukushii - beautiful, pretty, lovely, sweet, pure (heart, friendship, etc.)
美 - bi - beauty"
母,mother,bo/haha,"母 - haha - mother
お母さん - okaasan - mother, mom, mum, ma; wife
母親 - hahaoya - mother"
墓,grave,bo/haka,"墓 - haka - gravesite, tomb
墓参り - hakamairi - visit to a grave
墓地 - bochi - cemetery, graveyard"
