分,盆粉紛貧雰頒
米,迷粋粉料菊釈粛粗断粘粒奥歯粧番継数楼精審糖隣謎齢藩翻糧類
男,勇湧虜
羊,洋差祥遅着義群詳儀犠鮮議
覀,要票煙腰漂遷標覆覇
卯,柳
𠂎,柳留貿瑠
呂,侶宮営
矣,挨
安,案
完,院
亩,畝
久,畝
甫,浦哺捕博補敷舗薄縛簿
兑,悦脱税説鋭閲
妟,宴
羽,翁扇習翌濯翼翻曜躍
奄,俺
电,俺竜滝電
頁,夏頃頂項順須頑傾頓煩頒預寡領頭頰頼頻額顎顔顕題類願瀬顧
豕,家逐豚象遂隊塚嫁豪像縁稼劇墜
何,荷
朱,株殊珠
旧,陥
飠,飢飲飯飼飾飽餓餌餅館
甶,鬼塊魂魅醜魔
帚,帰掃婦
兴,挙誉
㣺,恭添慕
匈,胸
凶,胸悩脳
君,郡群
行,桁術街衝衛衡
㑒,倹剣険検験
固,個箇錮
呉,娯虞誤
吾,悟語
五,悟語
侯,候喉
耒,耕耗籍
舟,航般舷船舶艇搬盤艦
夅,降
㐄,降傑舞隣瞬
岡,剛綱鋼
冎,骨渦過禍滑骸鍋髄
坐,座挫
从,座挫傘
辛,宰辞辣避壁璧癖
𢦏,栽裁載繊戴
斉,剤済斎
身,射窮謝
昔,借惜措錯籍
酉,酌酒酎配酔酢尊猶酬酪酵酷酸遵醒醜醸
㣊,修
隹,准隻進推堆唯雇集焦椎雄雅勧携催準稚維雑雌奪確歓権誰獲奮擁礁濯穫観難曜羅離護顧躍
旬,殉
屯,純鈍頓
寽,将
尓,称
⺮,笑第符筋策答等筒筆節箇管算箱箸範築簡籍籠
辰,辱唇娠振農震濃
具,真惧慎鎮
釒,針釣鉛鉱鉢銀銃銭銅鋭鋳錦錮鋼錯錠鍵鍛鎌鎖鏡鐘鑑
妻,凄
折,逝哲誓
全,栓詮
叒,桑
告,造酷
丗,帯棄滞
直,値植殖置
步,捗頻
甬,通痛踊
廷,庭艇
乕,逓
到,倒
東,凍陳棟練錬
秀,透誘
龸,党
若,匿諾
內,納
䏍,能熊態罷
非,俳排悲扉罪輩
咅,倍剖培陪部賠
彔,剝
臣,姫堅腎監緊蔵賢覧濫藍臨臓艦鑑
表,俵
兵,浜
坒,陛
免,勉逸
奉,俸棒
放,倣
夆,峰蜂縫
民,眠
六,冥
㐬,流硫
乞,旅乾
侖,倫輪論
戻,涙
亜,悪
多,移
委,萎
或,域惑
㸒,淫
侌,陰
夜,液
果,菓巣彙裸課
戒,械
厓,崖
壳,殻
冗,殻
享,郭塾熟
匂,喝渇掲褐謁
甚,勘堪
串,患
其,基期棋欺碁旗
奇,寄埼崎椅騎
見,規現視覚寛親覧観
龟,亀縄
為,偽
匊,菊
却,脚
求,救球
弘,強
孝,教酵
囷,菌
禺,偶遇隅愚
屈,掘堀窟
建,健鍵
隶,康逮隷
空,控
昏,婚
昆,混
采,彩採菜
参,惨
产,産顔
コ,鹿麗麓
幸,執報摯
丸,執勢塾摯熟熱
舎,捨舗
赤,赦跡嚇
它,蛇
釆,釈番審藩翻
叔,寂淑督
受,授
冬,終
⺶,羞
丑,羞
周,週彫調
佰,宿縮
百,宿縮
昌,唱
冏,商
歩,渉
乗,剰
尚,常堂掌賞償
青,情清晴精静請
罙,深探
㓁,深探
宗,崇踪
居,据裾
妾,接
雨,雪雲雰需漏震儒曇霜霧
ヨ,雪尋
曲,曹農豊遭槽濃艶
㸚,爽
則,側測
垂,唾郵睡
代,袋貸
者,著都煮暑署緒諸箸賭
長,帳張
亭,停
貞,偵
竹,笛
忝,添
卓,悼
匋,陶
缶,陶鬱
重,動腫働種勲衝薫
㝵,得
利,梨痢
念,捻
波,婆
苗,描猫
瓦,瓶
畐,副富幅福
門,閉問開間閑閣関閥聞閲潤闇簡闘欄
扁,偏遍編
戶,偏遍編
朋,崩棚
林,麻森禁摩磨襟礎麓魔
宓,密蜜
务,務霧
孟,猛
攸,悠
坴,陸勢睦熱
圥,陸陵勢睦熱
京,涼景就影憬鯨蹴
鼡,猟
夌,陵
屋,握
風,嵐
韋,偉違緯衛韓
軍,運揮輝
戉,越
爰,媛援暖緩
昷,温
咼,渦過禍鍋
会,絵
皆,階楷諧
害,割轄
曷,葛
奐,喚換
丅,敢隔融厳
官,棺管館
壴,喜鼓樹膨
豆,喜短痘登鼓豊澄樹頭膨闘艶
契,喫
卸,御
尭,暁焼
亟,極
叹,極
堇,勤僅謹
玨,琴斑
肋,筋
苟,敬警驚
吉,結詰
巻,圏
臤,堅腎緊賢
咸,減感憾
胡,湖
荒,慌
巷,港
取,最撮趣
𠈌,傘
此,紫雌
兹,滋慈磁
显,湿顕
尢,就稽蹴
尤,就稽蹴
血,衆
乑,衆
盾,循
劵,勝
𠔉,勝
庄,粧
昜,場湯揚陽傷腸瘍
冝,畳
㒸,遂隊墜
迶,随髄
有,随堕賄髄
胥,婿
肰,然燃
斥,訴
倉,創
死,葬
禹,属嘱
酋,尊猶遵
陏,堕
㚘,替潜
羍,達
単,弾戦禅
宁,貯
龺,朝嘲潮韓
是,堤提題
呈,程
度,渡
荅,塔搭
充,統銃
首,道導
金,鈍鉄鈴銘錬録鍋鎮
発,廃
某,媒謀
罒,買罪署夢徳罰蔑慢漫罵罷壊懐還憲濁環爵聴羅
尃,博薄縛簿
卄,備満
並,普譜
复,復腹複履覆
屏,塀
莫,募墓幕慕暮膜模
旲,募墓幕慕暮膜模
旁,傍
冒,帽
両,満
卌,無舞
兪,喩癒
俞,愉諭輸癒
勇,湧
斿,遊
厷,雄
枼,葉
世,葉
洛,落
郎,廊
弯,湾
宛,腕
音,暗意境億憶臆闇織職韻鏡識響
袁,園猿遠
垔,煙
家,嫁稼
叚,暇
革,靴覇
鬼,塊魂魅醜魔
角,解触
既,慨概
盍,蓋
鬲,隔融
𦉪,隔融
骨,滑骸髄
莧,寛
𦰩,漢嘆難
臼,毀潟興
我,義餓儀犠議
臭,嗅
丵,業
隽,携
桀,傑
舛,傑舞隣瞬
兼,嫌廉謙鎌
南,献
肙,絹
中一,遣
原,源願
夸,誇
亏,誇
冓,溝構講購
再,溝構講購
敖,傲
責,債漬積績
崔,催
窄,搾
疾,嫉
秋,愁
州,酬
淮,準
昭,照
烝,蒸
丞,蒸
真,慎鎮
亲,新薪親
娄,数楼
埶,勢熱
⻊,跡跳路踊蹴露
即,節
前,煎
㳄,羨
泉,腺線
朔,塑遡
曽,僧層増憎贈
相,想箱霜
戎,賊
売,続読
員,損韻
帯,滞
竜,滝
知,痴
网,置
畜,蓄
任,賃
弱,溺
眞,塡
⻗,電雷零霊露
涂,塗
動,働勲
般,搬盤
𡵉,微
明,盟
烕,滅
容,溶
要,腰
栗,慄
㥯,隠穏
馬,駅駆駄駒駐罵篤騎験騒騰驚
寅,演
貫,慣
マ,疑凝擬
魚,漁鮮鯨
竟,境鏡
能,熊態罷
祭,際察擦
杂,雑
志,誌
桼,漆膝
氺,漆緑膝暴録爆
庶,遮
孰,塾熟
章,彰障
制,製
𥫗,箋築篤簿
戔,箋
斬,漸暫
忩,総
曹,遭槽
象,像
孫,遜
奞,奪奮
耑,端
糹,綻緻
定,綻錠
啇,嫡摘滴適敵
⺡,滴濃
忍,認
寍,寧
髟,髪
镸,髪
䚯,罰
伐,閥
卑,碑
畀,鼻
丌,鼻
票,漂標
府,腐
戍,蔑
豸,貌墾懇
皃,貌
菐,僕撲
黒,墨
曼,慢漫
名,銘
鳥,鳴鶏鶴
,綿
帛,綿錦
罔,網
𣴎,様
尞,僚寮療瞭
昚,僚寮療瞭
录,緑録
留,瑠
尉,慰
貴,遺潰
景,影憬
黄,横
意,億憶臆
舄,潟
光,輝
義,儀犠議
虚,戯
躬,窮
⺣,勲薫
豦,劇
絜,潔
高,稿
最,撮
執,摯
易,賜
閏,潤
尊,遵
童,憧瞳鐘
亀,縄
属,嘱
番,審藩翻
恵,穂
替,潜
䙴,遷
巽,選
𧾷,踪躍
茂,蔵臓
延,誕
寿,鋳
朝,嘲潮
登,澄
隊,墜
帝,締諦
育,徹撤
沓,踏
道,導
旉,敷
胃,膚
武,賦
賁,噴墳憤
敝,幣弊蔽
㡀,幣弊蔽
保,褒
麻,摩磨魔
㥑,憂優
羔,窯
食,養
復,履覆
离,璃離
㐫,璃離
禸,璃離
思,慮
亚,霊
蒦,獲穫護
隻,獲穫護
感,憾
睘,還環
幾,機
喬,橋矯
疑,凝擬
敫,激
𩵋,衡
貇,墾懇
咨,諮
需,儒
尌,樹
畄,獣
従,縦
㐮,壌嬢譲醸
新,薪
敕,整
星,醒
廌,薦
善,膳繕
喿,操燥繰藻
品,操燥臨繰藻
蜀,濁
亶,壇
㐭,壇
致,緻
筑,築
巩,築
唐,糖
雲,曇
然,燃
農,濃
溥,薄簿
敏,繁
辟,避壁璧癖
𡰪,避壁璧癖
逢,縫
彭,膨
夾,頰
麦,麺
面,麺
楽,薬
雍,擁
乡,擁
粦,隣
愛,曖
敢,厳
察,擦
射,謝
⺤,爵
宿,縮
賞,償
焦,礁
異,戴翼
翟,濯曜躍
段,鍛
誊,謄
迷,謎
憂,優
歯,齢
客,額
咢,顎
間,簡
彦,顔
禁,襟
舜,瞬
戠,織職識
楚,礎
徵,懲
滕,藤
潘,藩
愈,癒
監,濫藍艦鑑
量,糧
类,類
豊,艶
色,艶
敬,警驚
爾,璽
就,蹴
頼,瀬
澡,藻
蔵,臓
䩗,覇
暴,爆
普,譜
務,霧
維,羅
丽,麗
鹿,麗麓
郷,響
縣,懸
県,懸
耤,籍
駦,騰
闌,欄
柬,欄
雇,顧
隺,鶴
路,露
龍,襲籠
鬯,鬱
